"hhcode","casenum","date","weight_","day","month","year","thanaid","thanade","villid","villde","hhid","partcptn","hhtype","hhserial","relign","relhh","distance","lat_type","electric","samity","member","d_hat","d_bcentr","d_bank"
2020133,34,"9/22/99",1,5,9,99,20,"PIRGONJ",2,"",1,3,3,3,1,1,0.100000001490116,1,2,2,1.79769313486232e+308,2,2,2
2020141,64,"9/22/99",1,31,8,99,20,"PIRGONJ",2,"",1,4,1,33,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020151,69,"9/22/99",1,2,9,99,20,"PIRGONJ",2,"",1,5,1,38,1,3,0.25,2,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020231,35,"9/22/99",1,9,9,99,20,"PIRGONJ",2,"",2,3,1,4,1,1,0.0799999982118607,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020232,36,"9/22/99",1,11,9,99,20,"PIRGONJ",2,"",2,3,2,5,1,1,0.0799999982118607,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020241,65,"9/22/99",1,1,9,99,20,"PIRGONJ",2,"",2,4,1,34,1,1,0.25,1,2,2,1.79769313486232e+308,2,2,2
2020251,70,"9/22/99",1,22,8,99,20,"PIRGONJ",2,"",2,5,1,39,1,2,0.75,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020252,71,"9/22/99",1,23,8,99,20,"PIRGONJ",2,"",2,5,2,40,1,1,0.75,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020331,37,"9/22/99",1,16,8,99,20,"PIRGONJ",2,"",3,3,1,6,1,2,0.25,1,2,2,1.79769313486232e+308,1.25,1.25,1.5
2020332,38,"9/22/99",1,18,8,99,20,"PIRGONJ",2,"",3,3,2,7,1,1,0.0500000007450581,1,2,2,1.79769313486232e+308,2,2,2
2020333,39,"9/22/99",1,19,8,99,20,"PIRGONJ",2,"",3,3,3,8,1,1,0.025000000372529,1,2,2,1.79769313486232e+308,2,2,2
2020341,66,"9/22/99",1,12,8,99,20,"PIRGONJ",2,"",3,4,1,35,1,1,0.25,3,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020351,72,"9/22/99",1,15,8,99,20,"PIRGONJ",2,"",3,5,1,41,1,1,0.75,2,2,2,1.79769313486232e+308,0.75,0.75,1
2020431,40,"9/22/99",1,4,9,99,20,"PIRGONJ",2,"",4,3,1,9,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020432,41,"9/22/99",1,6,9,99,20,"PIRGONJ",2,"",4,3,2,10,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020441,67,"9/22/99",1,21,8,99,20,"PIRGONJ",2,"",4,4,1,36,1,2,0.025000000372529,1,2,2,1.79769313486232e+308,1,1,1
2020459,73,"9/22/99",1,30,8,99,20,"PIRGONJ",2,"",4,5,9,42,1,3,0.00999999977648258,1,2,2,1.79769313486232e+308,0.5,0.5,0.5
2020531,42,"9/22/99",1,2,9,99,20,"PIRGONJ",2,"",5,3,1,11,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020541,68,"9/22/99",1,3,9,99,20,"PIRGONJ",2,"",5,4,1,37,1,1,0.75,2,2,2,1.79769313486232e+308,2,2,2
2020631,43,"9/22/99",1,7,9,99,20,"PIRGONJ",2,"",6,3,1,12,1,2,0.100000001490116,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020731,44,"9/22/99",1,6,9,99,20,"PIRGONJ",2,"",7,3,1,13,1,1,0.100000001490116,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020831,45,"9/22/99",1,25,8,99,20,"PIRGONJ",2,"",8,3,1,14,1,1,0.5,1,2,2,1.79769313486232e+308,0.5,0.5,0.5
2020832,46,"9/22/99",1,28,8,99,20,"PIRGONJ",2,"",8,3,2,15,1,1,0.5,1,2,2,1.79769313486232e+308,0.5,0.5,0.5
2020931,47,"9/22/99",1,14,8,99,20,"PIRGONJ",2,"",9,3,1,16,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2020932,48,"9/22/99",1,15,8,99,20,"PIRGONJ",2,"",9,3,2,17,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2021031,49,"9/22/99",1,12,8,99,20,"PIRGONJ",2,"",10,3,1,18,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2021032,50,"9/22/99",1,29,9,99,20,"PIRGONJ",2,"",10,3,2,19,1,1,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2021131,51,"9/22/99",1,26,8,99,20,"PIRGONJ",2,"",11,3,1,20,1,2,0.5,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2021231,52,"9/22/99",1,16,8,99,20,"PIRGONJ",2,"",12,3,1,21,1,1,0.5,1,2,2,1.79769313486232e+308,2,2,2
2021232,53,"9/22/99",1,17,8,99,20,"PIRGONJ",2,"",12,3,2,22,1,1,0.5,1,2,2,1.79769313486232e+308,2,2,2
2021339,54,"9/22/99",1,18,8,99,20,"PIRGONJ",2,"",13,3,9,23,1,1,0.5,2,2,2,1.79769313486232e+308,2,2,2
2021439,55,"9/22/99",1,20,8,99,20,"PIRGONJ",2,"",14,3,9,24,1,2,0.25,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2021539,56,"9/22/99",1,22,8,99,20,"PIRGONJ",2,"",15,3,9,25,1,1,1,1,1,2,1.79769313486232e+308,2,2,2
2021639,57,"9/22/99",1,24,8,99,20,"PIRGONJ",2,"",16,3,9,26,1,1,1,1,2,2,1.79769313486232e+308,2,2,2
2021739,58,"9/22/99",1,28,8,99,20,"PIRGONJ",2,"",17,3,9,27,1,2,0.00999999977648258,1,2,2,1.79769313486232e+308,1,1,1
2021939,60,"9/22/99",1,25,8,99,20,"PIRGONJ",2,"",19,3,9,29,1,1,0.100000001490116,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2022039,61,"9/22/99",1,26,8,99,20,"PIRGONJ",2,"",20,3,9,30,1,1,0.0199999995529652,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2022139,62,"9/22/99",1,29,8,99,20,"PIRGONJ",2,"",21,3,9,31,1,1,0.100000001490116,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2022239,63,"9/22/99",1,31,8,99,20,"PIRGONJ",2,"",22,3,9,32,1,2,0.100000001490116,1,2,2,1.79769313486232e+308,1.5,1.5,1.5
2030131,79,"7/14/99",1,20,2,99,20,"PIRGONJ",3,"",1,3,1,1,1,1,1,1,2,1,2,1,1,1
2030141,95,"7/14/99",1,16,3,99,20,"PIRGONJ",3,"",1,4,1,17,1,1,1.5,2,2,1,2,1.5,1.5,1.5
2030151,100,"7/14/99",1,22,3,99,20,"PIRGONJ",3,"",1,5,1,22,1,1,1.70000004768372,1,2,1,2,1.70000004768372,1.70000004768372,1.70000004768372
2030152,101,"7/14/99",1,5,4,99,20,"PIRGONJ",3,"",1,5,2,23,1,1,1.75,1,2,1,2,1.75,1.75,1.75
2030231,80,"7/14/99",1,22,2,99,20,"PIRGONJ",3,"",2,3,1,2,2,1,1,1,2,1,2,1,1,1
2030241,96,"7/14/99",1,18,3,99,20,"PIRGONJ",3,"",2,4,1,18,1,1,1,1,1,1,1,1,1,1
2030251,102,"7/14/99",1,25,3,99,20,"PIRGONJ",3,"",2,5,1,24,2,1,1,1,1,2,1.79769313486232e+308,1,1,1
2030331,81,"7/14/99",1,24,2,99,20,"PIRGONJ",3,"",3,3,1,3,2,1,1,1,2,1,2,1,1,1
2030341,97,"7/14/99",1,20,3,99,20,"PIRGONJ",3,"",3,4,1,19,1,1,1,1,2,1,2,1,1,1
2030342,98,"7/14/99",1,5,4,99,20,"PIRGONJ",3,"",3,4,2,20,1,1,1.25,1,2,1,2,1.25,1.25,1.25
2030351,103,"7/14/99",1,1,4,99,20,"PIRGONJ",3,"",3,5,1,25,1,1,1.5,1,2,1,2,1.5,1.5,1.5
2030431,82,"7/14/99",1,25,2,99,20,"PIRGONJ",3,"",4,3,1,4,2,1,1,1,2,1,2,1,1,1
2030432,83,"7/14/99",1,3,4,99,20,"PIRGONJ",3,"",4,3,2,5,2,1,1,1,2,1,2,1,1,1
2030441,99,"7/14/99",1,21,3,99,20,"PIRGONJ",3,"",4,4,1,21,1,1,1.70000004768372,1,2,1,2,1.70000004768372,1.70000004768372,1.70000004768372
2030459,104,"7/14/99",1,15,4,99,20,"PIRGONJ",3,"",4,5,9,26,1,1,1.5,4,1,1,1,1.5,1.5,1.5
2030531,84,"7/14/99",1,1,3,99,20,"PIRGONJ",3,"",5,3,1,6,2,1,1,1,2,1,2,1,1,1
2030731,85,"7/14/99",1,3,3,99,20,"PIRGONJ",3,"",7,3,1,7,2,2,1,1,2,2,1.79769313486232e+308,1,1,1
2030831,86,"7/14/99",1,6,3,99,20,"PIRGONJ",3,"",8,3,1,8,2,1,1,2,2,1,2,1,1,1
2030931,87,"7/14/99",1,6,3,99,20,"PIRGONJ",3,"",9,3,1,9,2,2,1,1,2,2,1.79769313486232e+308,1,1,1
2031031,88,"7/14/99",1,10,3,99,20,"PIRGONJ",3,"",10,3,1,10,2,1,1,1,2,1,2,1,1,1
2031131,89,"7/14/99",1,11,3,99,20,"PIRGONJ",3,"",11,3,1,11,2,1,1,1,2,1,2,1,1,1
2031231,90,"7/14/99",1,14,3,99,20,"PIRGONJ",3,"",12,3,1,12,1,1,1.70000004768372,1,2,1,2,1.70000004768372,1.70000004768372,1.70000004768372
2031339,91,"7/14/99",1,6,4,99,20,"PIRGONJ",3,"",13,3,9,13,2,1,1,1,2,1,2,1,1,1
2031439,92,"7/14/99",1,7,4,99,20,"PIRGONJ",3,"",14,3,9,14,2,1,1,1,2,1,2,1,1,1
2031539,93,"7/14/99",1,8,4,99,20,"PIRGONJ",3,"",15,3,9,15,2,1,1,1,2,1,2,1,1,1
2031639,94,"7/14/99",1,12,4,99,20,"PIRGONJ",3,"",16,3,9,16,2,1,1,1,2,1,2,1,1,1
2110131,173,"6/20/99",1,19,2,99,21,"ROYGONJ",1,"",1,3,1,1,1,1,2,3,2,2,1.79769313486232e+308,0.25,5,5
2110141,194,"6/20/99",1,1,3,99,21,"ROYGONJ",1,"",1,4,1,22,1,1,1.75,3,2,2,1.79769313486232e+308,0.300000011920929,4.90000009536743,4.90000009536743
2110142,195,"6/20/99",1,2,3,99,21,"ROYGONJ",1,"",1,4,2,23,1,1,1.75,3,2,2,1.79769313486232e+308,0.300000011920929,4.90000009536743,4.90000009536743
2110151,201,"6/20/99",1,24,2,99,21,"ROYGONJ",1,"",1,5,1,29,1,3,2.5,3,2,2,1.79769313486232e+308,0.200000002980232,5,5
2110231,174,"6/20/99",1,22,2,99,21,"ROYGONJ",1,"",2,3,1,2,1,3,1.75,3,2,2,1.79769313486232e+308,0.300000011920929,4.98999977111816,4.90000009536743
2110241,196,"6/20/99",1,27,2,99,21,"ROYGONJ",1,"",2,4,1,24,1,1,1.25,2,2,2,1.79769313486232e+308,0.349999994039536,4,4
2110242,197,"6/20/99",1,28,2,99,21,"ROYGONJ",1,"",2,4,2,25,1,1,1.25,2,2,2,1.79769313486232e+308,0.349999994039536,4,4
2110251,202,"6/20/99",1,26,3,99,21,"ROYGONJ",1,"",2,5,1,30,1,3,4.25,3,2,2,1.79769313486232e+308,0.300000011920929,5.25,5.25
2110331,175,"6/20/99",1,21,2,99,21,"ROYGONJ",1,"",3,3,1,3,1,1,1.75,3,2,2,1.79769313486232e+308,0.300000011920929,4.90000009536743,4.90000009536743
2110341,198,"6/20/99",1,22,3,99,21,"ROYGONJ",1,"",3,4,1,26,1,1,4,2,2,2,1.79769313486232e+308,0.224999994039536,5,5
2110351,203,"6/20/99",1,17,3,99,21,"ROYGONJ",1,"",3,5,1,31,1,1,4.5,3,2,2,1.79769313486232e+308,0.324999988079071,5.19999980926514,5.19999980926514
2110431,176,"6/20/99",1,26,2,99,21,"ROYGONJ",1,"",4,3,1,4,1,1,1.20000004768372,2,2,2,1.79769313486232e+308,0.150000005960464,5.25,5.25
2110441,199,"6/20/99",1,18,3,99,21,"ROYGONJ",1,"",4,4,1,27,1,1,4,2,2,2,1.79769313486232e+308,0.25,5,5
2110459,204,"6/20/99",1,24,3,99,21,"ROYGONJ",1,"",4,5,9,32,1,1,4.25,3,2,2,1.79769313486232e+308,0.0500000007450581,4.75,4.75
2110531,177,"6/20/99",1,23,2,99,21,"ROYGONJ",1,"",5,3,1,5,1,1,1.79999995231628,3,2,2,1.79769313486232e+308,0.25,4.94999980926514,4.94999980926514
2110541,200,"6/20/99",1,7,3,99,21,"ROYGONJ",1,"",5,4,1,28,1,1,4.44999980926514,2,2,2,1.79769313486232e+308,0.300000011920929,5.25,5.25
2110631,178,"6/20/99",1,20,2,99,21,"ROYGONJ",1,"",6,3,1,6,1,1,1.75,3,2,2,1.79769313486232e+308,0.200000002980232,5.32999992370606,5.32999992370606
2110731,179,"6/20/99",1,25,2,99,21,"ROYGONJ",1,"",7,3,1,7,1,1,1.25,2,2,2,1.79769313486232e+308,0.349999994039536,4,4
2110831,180,"6/20/99",1,3,3,99,21,"ROYGONJ",1,"",8,3,1,8,1,2,2,3,2,2,1.79769313486232e+308,0.100000001490116,5,5
2110832,181,"6/20/99",1,23,3,99,21,"ROYGONJ",1,"",8,3,2,9,1,1,4.25,3,2,2,1.79769313486232e+308,0.0500000007450581,4.75,4.75
2110931,182,"6/20/99",1,4,3,99,21,"ROYGONJ",1,"",9,3,1,10,1,1,4.5,3,2,2,1.79769313486232e+308,0.349999994039536,5.25,5.25
2111031,183,"6/20/99",1,21,3,99,21,"ROYGONJ",1,"",10,3,1,11,1,1,4,2,2,2,1.79769313486232e+308,0.25,5,5
2111139,184,"6/20/99",1,25,3,99,21,"ROYGONJ",1,"",11,3,9,12,1,1,4.25,2,2,2,1.79769313486232e+308,0.300000011920929,5.25,5.25
2111231,185,"6/20/99",1,5,3,99,21,"ROYGONJ",1,"",12,3,1,13,1,2,4.5,3,2,2,1.79769313486232e+308,0.349999994039536,5.25,5.25
2111232,186,"6/20/99",1,16,3,99,21,"ROYGONJ",1,"",12,3,2,14,1,1,4.5,3,2,2,1.79769313486232e+308,0.349999994039536,5.25,5.25
2111233,187,"6/20/99",1,6,3,99,21,"ROYGONJ",1,"",12,3,3,15,1,2,4.5,3,2,2,1.79769313486232e+308,0.349999994039536,5.25,5.25
2111339,188,"6/20/99",1,16,5,99,21,"ROYGONJ",1,"",13,3,9,16,1,1,1.5,3,2,2,1.79769313486232e+308,1,5,5
2111439,189,"6/20/99",1,13,5,99,21,"ROYGONJ",1,"",14,3,9,17,1,1,2,2,2,2,1.79769313486232e+308,0.400000005960464,5,5
2111539,190,"6/20/99",1,14,5,99,21,"ROYGONJ",1,"",15,3,9,18,1,1,2,3,2,2,1.79769313486232e+308,0.300000011920929,4.5,4.5
2111639,191,"6/20/99",1,15,5,99,21,"ROYGONJ",1,"",16,3,9,19,1,1,2,3,2,2,1.79769313486232e+308,0.25,3,3.09999990463257
2111739,192,"6/20/99",1,12,5,99,21,"ROYGONJ",1,"",17,3,9,20,1,1,3,2,2,2,1.79769313486232e+308,1.25,7,7
2111839,193,"6/20/99",1,11,5,99,21,"ROYGONJ",1,"",18,3,9,21,1,1,1.25,3,2,2,1.79769313486232e+308,0.75,3.20000004768372,3.20000004768372
2120131,1,"7/28/95",1,9,4,99,21,"ROYGONJ",2,"",1,3,1,1,1,2,1.5,2,2,2,1.79769313486232e+308,1.5,1.5,1.5
2120141,22,"6/18/99",1,9,5,99,21,"ROYGONJ",2,"",1,4,1,22,1,1,1,1,2,2,1.79769313486232e+308,1.10000002384186,1.10000002384186,1.10000002384186
2120142,23,"6/18/99",1,10,5,99,21,"ROYGONJ",2,"",1,4,2,23,1,2,1,1,2,2,1.79769313486232e+308,1.10000002384186,1.10000002384186,1.10000002384186
2120151,29,"6/18/99",1,21,5,99,21,"ROYGONJ",2,"",1,5,1,29,1,3,1.10000002384186,3,2,2,1.79769313486232e+308,1.20000004768372,1.20000004768372,1.20000004768372
2120231,2,"7/28/95",1,5,5,99,21,"ROYGONJ",2,"",2,3,1,2,1,1,1.20000004768372,2,2,2,1.79769313486232e+308,1.29999995231628,1.29999995231628,1.29999995231628
2120241,24,"6/18/99",1,8,5,99,21,"ROYGONJ",2,"",2,4,1,24,1,1,1,1,2,2,1.79769313486232e+308,1.10000002384186,1.10000002384186,1.10000002384186
2120251,30,"6/18/99",1,17,5,99,21,"ROYGONJ",2,"",2,5,1,30,1,1,1.25,3,2,2,1.79769313486232e+308,1.29999995231628,1.29999995231628,1.29999995231628
2120331,3,"7/28/95",1,10,4,99,21,"ROYGONJ",2,"",3,3,1,3,1,1,1.39999997615814,2,2,2,1.79769313486232e+308,1.39999997615814,1.39999997615814,1.39999997615814
2120341,25,"6/18/99",1,19,5,99,21,"ROYGONJ",2,"",3,4,1,25,1,1,1.20000004768372,2,2,2,1.79769313486232e+308,1.25,1.25,1.25
2120342,26,"6/18/99",1,4,5,99,21,"ROYGONJ",2,"",3,4,2,26,1,1,1.20000004768372,2,2,2,1.79769313486232e+308,1.25,1.25,1.25
2120351,31,"6/18/99",1,29,4,99,21,"ROYGONJ",2,"",3,5,1,31,1,1,0.75,1,2,2,1.79769313486232e+308,1,1,1
2120352,32,"6/18/99",1,2,5,99,21,"ROYGONJ",2,"",3,5,2,32,1,1,0.75,1,2,2,1.79769313486232e+308,1,1,1
2120431,4,"7/28/95",1,14,4,99,21,"ROYGONJ",2,"",4,3,1,4,1,1,1.39999997615814,2,2,2,1.79769313486232e+308,1.45000004768372,1.45000004768372,1.45000004768372
2120441,27,"6/18/99",1,3,5,99,21,"ROYGONJ",2,"",4,4,1,27,1,3,1.20000004768372,1,2,2,1.79769313486232e+308,1.25,1.25,1.25
2120459,33,"6/18/99",1,28,4,99,21,"ROYGONJ",2,"",4,5,9,33,1,1,0.75,1,2,2,1.79769313486232e+308,1,1,1
2120531,5,"7/28/95",1,12,4,99,21,"ROYGONJ",2,"",5,3,1,5,1,1,1.35000002384186,1,2,2,1.79769313486232e+308,1.35000002384186,1.35000002384186,1.35000002384186
2120541,28,"6/18/99",1,27,4,99,21,"ROYGONJ",2,"",5,4,1,28,1,1,1.60000002384186,2,2,2,1.79769313486232e+308,1.64999997615814,1.64999997615814,1.64999997615814
2120631,6,"7/28/95",1,13,4,99,21,"ROYGONJ",2,"",6,3,1,6,1,1,1.45000004768372,3,2,2,1.79769313486232e+308,1.45000004768372,1.45000004768372,1.45000004768372
2120731,7,"7/28/95",1,15,4,99,21,"ROYGONJ",2,"",7,3,1,7,1,1,1.5,1,2,2,1.79769313486232e+308,1.54999995231628,1.54999995231628,1.54999995231628
2120831,8,"7/28/95",1,17,4,99,21,"ROYGONJ",2,"",8,3,1,8,1,2,1.60000002384186,1,2,2,1.79769313486232e+308,1.60000002384186,1.60000002384186,1.60000002384186
2120931,9,"7/28/95",1,21,4,99,21,"ROYGONJ",2,"",9,3,1,9,1,1,1.54999995231628,2,2,2,1.79769313486232e+308,1.54999995231628,1.54999995231628,1.54999995231628
2120932,10,"7/28/95",1,22,4,99,21,"ROYGONJ",2,"",9,3,2,10,1,1,1.5,2,2,2,1.79769313486232e+308,1.54999995231628,1.54999995231628,1.54999995231628
2120933,11,"7/28/95",1,24,4,99,21,"ROYGONJ",2,"",9,3,3,11,1,2,1.5,2,2,2,1.79769313486232e+308,1.54999995231628,1.54999995231628,1.54999995231628
2121031,12,"7/28/95",1,25,4,99,21,"ROYGONJ",2,"",10,3,1,12,1,1,1.54999995231628,2,2,2,1.79769313486232e+308,1.60000002384186,1.60000002384186,1.60000002384186
2121131,13,"7/28/95",1,26,4,99,21,"ROYGONJ",2,"",11,3,1,13,1,1,1.54999995231628,2,2,2,1.79769313486232e+308,1.60000002384186,1.60000002384186,1.60000002384186
2121231,14,"7/28/95",1,30,4,99,21,"ROYGONJ",2,"",12,3,1,14,1,1,1,3,2,2,1.79769313486232e+308,1.20000004768372,1.20000004768372,1.20000004768372
2121232,15,"7/28/95",1,1,5,99,21,"ROYGONJ",2,"",12,3,2,15,1,1,1,3,2,2,1.79769313486232e+308,1.20000004768372,1.20000004768372,1.20000004768372
2121339,16,"7/28/95",1,20,5,99,21,"ROYGONJ",2,"",13,3,9,16,1,2,0.75,2,2,2,1.79769313486232e+308,1,1,1
2121439,17,"6/18/99",1,21,5,99,21,"ROYGONJ",2,"",14,3,9,17,1,1,0.5,1,2,2,1.79769313486232e+308,0.600000023841858,0.600000023841858,0.600000023841858
2121539,18,"6/18/99",1,18,5,99,21,"ROYGONJ",2,"",15,3,9,18,1,1,1,2,2,2,1.79769313486232e+308,1.20000004768372,1.20000004768372,1.20000004768372
2121639,19,"6/18/99",1,23,5,99,21,"ROYGONJ",2,"",16,3,9,19,1,1,1.25,2,2,2,1.79769313486232e+308,1.29999995231628,1.29999995231628,1.29999995231628
2121739,20,"6/18/99",1,24,5,99,21,"ROYGONJ",2,"",17,3,9,20,1,1,1.75,2,2,2,1.79769313486232e+308,1.75,2,2
2121839,21,"6/18/99",1,25,5,99,21,"ROYGONJ",2,"",18,3,9,21,1,1,2,2,2,2,1.79769313486232e+308,2,2,2.20000004768372
2130131,78,"8/27/99",1,28,5,99,21,"ROYGONJ",3,"",1,3,1,1,1,1,0.150000005960464,2,2,2,1.79769313486232e+308,1,4,2
2130141,105,"8/27/99",1,7,7,99,21,"ROYGONJ",3,"",1,4,1,28,1,1,0.150000005960464,2,2,2,1.79769313486232e+308,0.75,4.5,1.5
2130151,111,"8/27/99",1,20,7,99,21,"ROYGONJ",3,"",1,5,1,34,1,1,0.150000005960464,3,1,2,1.79769313486232e+308,0.5,4.75,1.25
2130231,79,"8/27/99",1,30,5,99,21,"ROYGONJ",3,"",2,3,1,2,1,1,0.300000011920929,3,2,2,1.79769313486232e+308,0.519999980926514,4.5,1.51999998092651
2130241,106,"8/27/99",1,22,6,99,21,"ROYGONJ",3,"",2,4,1,29,1,1,0.200000002980232,1,2,2,1.79769313486232e+308,0.25,4.75,1.60000002384186
2130242,107,"8/27/99",1,24,6,99,21,"ROYGONJ",3,"",2,4,2,30,1,2,0.200000002980232,1,2,2,1.79769313486232e+308,0.25,4.75,1.60000002384186
2130331,80,"8/27/99",1,29,5,99,21,"ROYGONJ",3,"",3,3,1,3,1,1,0.349999994039536,2,2,2,1.79769313486232e+308,0.5,4.5,1.5
2130341,108,"8/27/99",1,25,6,99,21,"ROYGONJ",3,"",3,4,1,31,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.349999994039536,4.75,1.5
2130351,112,"8/27/99",1,28,6,99,21,"ROYGONJ",3,"",3,5,1,35,1,2,0.100000001490116,1,2,2,1.79769313486232e+308,0.5,5.19999980926514,1.5
2130431,81,"8/27/99",1,31,5,99,21,"ROYGONJ",3,"",4,3,1,4,1,1,0.200000002980232,3,2,2,1.79769313486232e+308,0.5,4.51999998092651,1.25
2130432,82,"8/27/99",1,1,6,99,21,"ROYGONJ",3,"",4,3,2,5,1,1,0.200000002980232,3,2,2,1.79769313486232e+308,0.5,4.51999998092651,1.25
2130441,109,"8/27/99",1,26,6,99,21,"ROYGONJ",3,"",4,4,1,32,1,1,0.0299999993294477,3,2,2,1.79769313486232e+308,0.259999990463257,4.5,1.64999997615814
2130459,113,"8/27/99",1,27,6,99,21,"ROYGONJ",3,"",4,5,9,36,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,0.5,4.5,1.75
2130531,83,"8/27/99",1,2,6,99,21,"ROYGONJ",3,"",5,3,1,6,1,1,0.75,3,2,2,1.79769313486232e+308,0.75,4.30000019073486,2
2130541,110,"8/27/99",1,29,6,99,21,"ROYGONJ",3,"",5,4,1,33,1,1,0.100000001490116,3,2,2,1.79769313486232e+308,0.5,5.19999980926514,1.5
2130631,84,"8/27/99",1,3,6,99,21,"ROYGONJ",3,"",6,3,1,7,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.400000005960464,4.5,1.5
2130731,85,"8/27/99",1,5,6,99,21,"ROYGONJ",3,"",7,3,1,8,1,1,0.150000005960464,3,2,2,1.79769313486232e+308,0.25,0.25,0.25
2130831,86,"8/27/99",1,12,6,99,21,"ROYGONJ",3,"",8,3,1,9,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.150000005960464,5,2
2130832,87,"8/27/99",1,13,6,99,21,"ROYGONJ",3,"",8,3,2,10,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.150000005960464,5,2
2130931,88,"8/27/99",1,14,6,99,21,"ROYGONJ",3,"",9,3,1,11,1,1,0.150000005960464,1,2,2,1.79769313486232e+308,0.150000005960464,5,1.5
2130932,89,"8/27/99",1,15,6,99,21,"ROYGONJ",3,"",9,3,2,12,1,1,0.349999994039536,2,2,2,1.79769313486232e+308,0.5,4.75,1.64999997615814
2130933,90,"8/27/99",1,16,6,99,21,"ROYGONJ",3,"",9,3,3,13,1,2,0.150000005960464,1,2,2,1.79769313486232e+308,0.150000005960464,5,1.5
2130934,91,"8/27/99",1,17,6,99,21,"ROYGONJ",3,"",9,3,4,14,1,1,0.150000005960464,1,2,2,1.79769313486232e+308,0.150000005960464,5,1.5
2131031,92,"8/27/99",1,18,6,99,21,"ROYGONJ",3,"",10,3,1,15,1,1,0.150000005960464,1,2,2,1.79769313486232e+308,0.150000005960464,5,1.5
2131131,93,"8/27/99",1,19,6,99,21,"ROYGONJ",3,"",11,3,1,16,1,1,0.200000002980232,3,2,2,1.79769313486232e+308,0.25,5,1.5
2131132,94,"8/27/99",1,23,6,99,21,"ROYGONJ",3,"",11,3,2,17,1,1,0.200000002980232,3,2,2,1.79769313486232e+308,0.25,5,1.5
2131231,95,"8/27/99",1,20,6,99,21,"ROYGONJ",3,"",12,3,1,18,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,0.25,1,5.30000019073486
2131339,96,"8/27/99",1,30,6,99,21,"ROYGONJ",3,"",13,3,9,19,1,1,0.0500000007450581,3,2,2,1.79769313486232e+308,0.75,4.5,1.55999994277954
2131439,97,"8/27/99",1,1,7,99,21,"ROYGONJ",3,"",14,3,9,20,1,1,0.100000001490116,2,2,2,1.79769313486232e+308,0.75,5.19999980926514,1.5
2131539,98,"8/27/99",1,3,7,99,21,"ROYGONJ",3,"",15,3,9,21,1,1,0.5,3,2,2,1.79769313486232e+308,1,4.5,1.75
2131639,99,"8/27/99",1,4,7,99,21,"ROYGONJ",3,"",16,3,9,22,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.25,4.75,1.64999997615814
2131739,100,"8/27/99",1,5,7,99,21,"ROYGONJ",3,"",17,3,9,23,1,2,0.200000002980232,2,2,2,1.79769313486232e+308,1,4.5,1.77999997138977
2131839,101,"8/27/99",1,6,7,99,21,"ROYGONJ",3,"",18,3,9,24,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.25,4.40000009536743,1.89999997615814
2131939,102,"8/27/99",1,28,7,99,21,"ROYGONJ",3,"",19,3,9,25,1,1,0.200000002980232,2,2,2,1.79769313486232e+308,0.25,4.75,1.5
2132039,103,"8/27/99",1,1,8,99,21,"ROYGONJ",3,"",20,3,9,26,1,1,0.25,2,2,2,1.79769313486232e+308,0.25,4.75,1.5
2132139,104,"8/27/99",1,3,8,99,21,"ROYGONJ",3,"",21,3,9,27,1,1,0.150000005960464,2,2,2,1.79769313486232e+308,0.200000002980232,4.75,1.25
2210131,51,"8/05/99",1,21,6,99,22,"SAKHIPUR",1,"",1,3,1,1,1,2,2,2,2,1,2,2,2,7
2210141,77,"8/05/99",1,24,6,99,22,"SAKHIPUR",1,"",1,4,1,27,1,2,2,3,2,1,2,2,2,7
