"casenum","date","weight_","hhcode","pid","htrid","htrde","s12_2q2","s12_2q3","s12_2q4","s12_2q5","s12_2q6","s12_2q7"
82,"7/25/99",1,1120621,4,3,"Obtained as gift",0,0,500,0,0,0
83,"7/25/99",1,1120622,1,2,"Inherited",1500,0,0,0,0,0
84,"7/25/99",1,1120721,2,1,"Purchased before 1992",2000,0,0,0,0,0
85,"7/25/99",1,1120721,2,3,"Obtained as gift",0,0,0,2600,0,0
87,"7/25/99",1,1120821,4,11,"Purchased since 1992",0,0,700,0,0,0
86,"7/25/99",1,1120821,1,1,"Purchased before 1992",4000,0,0,0,0,0
89,"7/25/99",1,1120921,1,11,"Purchased since 1992",1000,0,500,0,0,0
88,"7/25/99",1,1120921,1,1,"Purchased before 1992",4000,0,0,0,0,0
90,"7/25/99",1,1121021,1,11,"Purchased since 1992",10000,0,0,0,0,0
91,"7/25/99",1,1121121,1,11,"Purchased since 1992",7000,0,0,0,0,0
92,"7/25/99",1,1121122,1,1,"Purchased before 1992",6000,0,0,0,0,0
93,"7/25/99",1,1121221,1,1,"Purchased before 1992",7000,0,0,0,0,0
2,"7/08/99",1,1130121,1,11,"Purchased since 1992",0,0,1300,0,0,63000
1,"7/08/99",1,1130121,1,1,"Purchased before 1992",10000,0,0,0,0,0
18,"7/08/99",1,1130141,1,11,"Purchased since 1992",3000,0,0,0,0,0
19,"7/08/99",1,1130141,3,11,"Purchased since 1992",0,0,800,0,0,0
23,"7/08/99",1,1130151,1,1,"Purchased before 1992",25000,0,0,0,0,0
24,"7/08/99",1,1130152,1,11,"Purchased since 1992",20000,0,0,0,0,0
25,"7/08/99",1,1130153,1,11,"Purchased since 1992",7000,0,0,0,0,0
3,"7/08/99",1,1130221,1,11,"Purchased since 1992",6000,0,1200,0,0,0
28,"7/08/99",1,1130252,1,11,"Purchased since 1992",7000,0,0,0,0,0
4,"7/08/99",1,1130321,1,11,"Purchased since 1992",4000,0,1000,0,0,0
29,"7/08/99",1,1130351,1,1,"Purchased before 1992",100000,0,800,0,0,0
5,"7/08/99",1,1130421,1,11,"Purchased since 1992",4000,0,0,0,0,0
7,"7/08/99",1,1130422,1,11,"Purchased since 1992",5000,0,0,3000,0,0
6,"7/08/99",1,1130422,1,1,"Purchased before 1992",5000,0,0,0,0,0
21,"7/08/99",1,1130441,1,11,"Purchased since 1992",6000,0,0,0,0,0
31,"7/08/99",1,1130459,8,11,"Purchased since 1992",0,0,4000,0,0,0
30,"7/08/99",1,1130459,1,1,"Purchased before 1992",20000,0,0,0,0,0
8,"7/08/99",1,1130521,1,11,"Purchased since 1992",7000,0,0,0,0,0
9,"7/08/99",1,1130621,1,11,"Purchased since 1992",9500,0,2500,0,0,0
10,"7/08/99",1,1130721,1,1,"Purchased before 1992",12000,0,0,0,0,0
11,"7/08/99",1,1130721,1,11,"Purchased since 1992",0,0,0,2500,0,0
12,"7/08/99",1,1130821,1,1,"Purchased before 1992",4000,0,0,0,0,0
13,"7/08/99",1,1130921,1,11,"Purchased since 1992",50000,0,2500,0,0,0
14,"7/08/99",1,1131021,1,11,"Purchased since 1992",7000,0,0,1100,0,0
15,"7/08/99",1,1131121,1,11,"Purchased since 1992",2000,0,0,0,0,0
16,"7/08/99",1,1131121,3,3,"Obtained as gift",0,0,1600,0,0,0
17,"7/08/99",1,1131221,1,1,"Purchased before 1992",7000,0,0,0,0,0
2,"5/27/99",1,1210121,1,11,"Purchased since 1992",0,0,1100,0,0,0
1,"5/20/99",1,1210121,1,1,"Purchased before 1992",1000,0,0,0,0,0
17,"5/27/99",1,1210141,1,1,"Purchased before 1992",3000,0,0,0,0,0
18,"5/27/99",1,1210141,1,11,"Purchased since 1992",7000,0,0,3000,1500,0
19,"5/27/99",1,1210142,1,11,"Purchased since 1992",1000,0,0,0,0,0
88,"9/12/99",1,1210151,1,11,"Purchased since 1992",6000,0,0,0,0,0
87,"9/12/99",1,1210151,1,1,"Purchased before 1992",3000,0,0,0,0,0
20,"5/27/99",1,1210241,1,11,"Purchased since 1992",600,0,0,0,0,0
21,"5/27/99",1,1210242,1,1,"Purchased before 1992",500,0,0,0,0,0
22,"5/27/99",1,1210243,1,11,"Purchased since 1992",500,0,0,0,0,0
29,"5/27/99",1,1210251,1,1,"Purchased before 1992",10000,0,0,0,0,0
30,"5/27/99",1,1210251,1,11,"Purchased since 1992",10000,0,0,800,0,0
31,"5/27/99",1,1210252,1,11,"Purchased since 1992",5000,0,0,0,0,0
32,"5/27/99",1,1210253,1,11,"Purchased since 1992",3000,0,600,0,0,0
3,"5/27/99",1,1210321,1,11,"Purchased since 1992",2000,0,1000,300,0,0
23,"5/27/99",1,1210341,1,1,"Purchased before 1992",22000,0,0,300,0,0
24,"5/27/99",1,1210342,1,11,"Purchased since 1992",12000,0,0,0,0,0
33,"5/27/99",1,1210351,1,11,"Purchased since 1992",2000,0,0,0,0,0
4,"5/27/99",1,1210421,1,11,"Purchased since 1992",2500,0,1000,0,0,0
26,"5/27/99",1,1210441,1,5,"Obtained from other sources",500,0,0,0,0,0
25,"5/27/99",1,1210441,1,11,"Purchased since 1992",500,0,0,0,0,0
95,"9/12/99",1,1210459,1,1,"Purchased before 1992",800,0,0,0,0,0
5,"5/27/99",1,1210521,1,11,"Purchased since 1992",3000,0,0,0,0,0
6,"5/27/99",1,1210522,1,11,"Purchased since 1992",2000,0,0,800,0,0
27,"5/27/99",1,1210541,1,11,"Purchased since 1992",0,0,800,0,0,0
28,"5/27/99",1,1210541,1,5,"Obtained from other sources",10000,0,0,0,0,0
7,"5/27/99",1,1210621,1,11,"Purchased since 1992",1500,0,900,900,0,0
9,"5/27/99",1,1210721,1,2,"Inherited",2000,0,0,0,0,0
8,"5/27/99",1,1210721,1,11,"Purchased since 1992",0,0,0,1100,0,0
11,"5/27/99",1,1210821,1,11,"Purchased since 1992",40000,0,0,400,0,0
10,"5/27/99",1,1210821,1,1,"Purchased before 1992",5000,0,0,0,0,0
13,"5/27/99",1,1210921,1,11,"Purchased since 1992",0,0,0,1200,0,0
12,"5/27/99",1,1210921,1,1,"Purchased before 1992",1500,0,0,0,0,0
14,"5/27/99",1,1211021,1,11,"Purchased since 1992",2500,0,11000,2000,0,0
15,"5/27/99",1,1211121,2,11,"Purchased since 1992",1000,0,0,0,0,0
16,"5/27/99",1,1211122,1,11,"Purchased since 1992",1000,0,0,0,0,0
258,"6/22/99",1,1220141,2,11,"Purchased since 1992",500,0,0,0,0,0
259,"6/22/99",1,1220141,2,2,"Inherited",500,0,0,0,0,0
265,"6/22/99",1,1220151,1,11,"Purchased since 1992",2000,0,1500,0,0,0
266,"6/22/99",1,1220152,1,1,"Purchased before 1992",600,0,1500,0,0,0
267,"6/22/99",1,1220152,1,11,"Purchased since 1992",600,0,0,0,0,0
242,"6/22/99",1,1220221,1,5,"Obtained from other sources",5000,0,0,0,0,0
260,"6/22/99",1,1220241,1,11,"Purchased since 1992",500,0,0,0,0,0
268,"6/22/99",1,1220251,2,2,"Inherited",10000,0,0,0,0,0
269,"6/22/99",1,1220252,1,11,"Purchased since 1992",12000,0,1000,0,0,0
243,"6/22/99",1,1220321,1,5,"Obtained from other sources",5000,0,0,0,0,0
261,"6/22/99",1,1220341,1,11,"Purchased since 1992",36000,0,0,0,0,0
262,"6/22/99",1,1220342,1,11,"Purchased since 1992",1500,0,0,0,0,0
271,"6/22/99",1,1220351,2,2,"Inherited",7000,0,0,0,0,0
270,"6/22/99",1,1220351,2,11,"Purchased since 1992",5000,0,0,0,0,0
244,"6/22/99",1,1220421,1,5,"Obtained from other sources",5000,0,0,0,0,0
263,"6/22/99",1,1220441,1,11,"Purchased since 1992",8000,0,800,0,0,0
272,"6/22/99",1,1220459,1,11,"Purchased since 1992",10000,0,0,0,0,0
246,"6/22/99",1,1220521,1,5,"Obtained from other sources",5000,0,0,0,0,0
245,"6/22/99",1,1220521,1,11,"Purchased since 1992",20000,0,0,0,0,0
264,"6/22/99",1,1220541,1,11,"Purchased since 1992",3000,0,2500,0,0,0
248,"6/22/99",1,1220621,2,5,"Obtained from other sources",5000,0,0,0,0,0
247,"6/22/99",1,1220621,2,11,"Purchased since 1992",0,0,500,0,0,0
249,"6/22/99",1,1220721,1,5,"Obtained from other sources",5000,0,0,0,0,0
251,"6/22/99",1,1220722,1,5,"Obtained from other sources",5000,0,0,0,0,0
250,"6/22/99",1,1220722,1,11,"Purchased since 1992",2000,0,0,0,0,0
252,"6/22/99",1,1220821,1,5,"Obtained from other sources",10000,0,0,0,0,0
253,"6/22/99",1,1220921,1,5,"Obtained from other sources",10000,0,0,0,0,0
254,"6/22/99",1,1221021,1,11,"Purchased since 1992",10000,0,0,0,0,0
255,"6/22/99",1,1221021,1,5,"Obtained from other sources",5000,0,0,0,0,0
257,"6/22/99",1,1221221,1,5,"Obtained from other sources",5000,0,0,0,0,0
256,"6/22/99",1,1221221,1,11,"Purchased since 1992",0,0,0,900,0,0
366,"7/06/99",1,1230121,2,11,"Purchased since 1992",1000,0,0,0,0,0
367,"7/06/99",1,1230121,2,5,"Obtained from other sources",5000,0,0,0,0,0
368,"7/06/99",1,1230122,1,11,"Purchased since 1992",1200,0,0,0,0,0
384,"7/06/99",1,1230141,2,1,"Purchased before 1992",5000,0,0,0,0,0
391,"7/06/99",1,1230151,2,1,"Purchased before 1992",40000,0,0,0,0,0
369,"7/06/99",1,1230221,1,1,"Purchased before 1992",10000,0,0,0,0,0
385,"7/06/99",1,1230241,2,11,"Purchased since 1992",2000,0,0,0,0,0
387,"7/06/99",1,1230241,10,11,"Purchased since 1992",0,0,0,50000,0,0
386,"7/06/99",1,1230241,2,2,"Inherited",55000,0,0,0,0,0
388,"7/06/99",1,1230241,12,11,"Purchased since 1992",0,0,2000,0,0,0
370,"7/06/99",1,1230321,1,11,"Purchased since 1992",25000,0,0,0,0,0
371,"7/06/99",1,1230322,1,5,"Obtained from other sources",2000,0,0,0,0,0
389,"7/06/99",1,1230341,3,11,"Purchased since 1992",6000,0,0,3000,0,0
372,"7/06/99",1,1230421,1,3,"Obtained as gift",5000,0,0,0,0,0
390,"7/06/99",1,1230441,1,11,"Purchased since 1992",12000,0,0,0,0,0
395,"7/06/99",1,1230459,1,1,"Purchased before 1992",50000,0,0,0,0,0
396,"7/06/99",1,1230459,5,4,"Obtained as dowry",0,0,2000,0,0,0
374,"7/06/99",1,1230521,1,11,"Purchased since 1992",0,0,0,40000,0,0
373,"7/06/99",1,1230521,1,1,"Purchased before 1992",20000,0,0,0,0,0
376,"7/06/99",1,1230621,1,11,"Purchased since 1992",5000,0,0,4000,0,0
375,"7/06/99",1,1230621,1,1,"Purchased before 1992",5000,0,0,0,0,0
377,"7/06/99",1,1230721,1,11,"Purchased since 1992",2000,0,0,0,0,0
378,"7/06/99",1,1230721,1,3,"Obtained as gift",5000,0,0,0,0,0
379,"7/06/99",1,1231021,1,1,"Purchased before 1992",2000,0,0,0,0,0
380,"7/06/99",1,1231021,1,11,"Purchased since 1992",8000,0,0,0,0,0
381,"7/06/99",1,1231121,1,11,"Purchased since 1992",10000,0,0,0,0,0
383,"7/06/99",1,1231222,1,5,"Obtained from other sources",5000,0,0,0,0,0
382,"7/06/99",1,1231222,1,11,"Purchased since 1992",2000,0,0,0,0,0
353,"7/04/99",1,1310141,1,11,"Purchased since 1992",500,0,0,0,0,0
352,"7/04/99",1,1310141,1,1,"Purchased before 1992",1500,0,0,0,0,0
358,"7/04/99",1,1310151,1,1,"Purchased before 1992",15000,0,0,0,0,0
359,"7/04/99",1,1310151,1,2,"Inherited",10000,0,0,0,0,0
341,"7/04/99",1,1310221,1,1,"Purchased before 1992",1000,0,0,0,0,0
355,"7/04/99",1,1310241,1,2,"Inherited",3000,0,0,0,0,0
354,"7/04/99",1,1310241,1,11,"Purchased since 1992",0,0,0,2000,0,0
361,"7/04/99",1,1310251,1,11,"Purchased since 1992",20000,0,0,0,0,0
360,"7/04/99",1,1310251,1,1,"Purchased before 1992",15000,0,0,0,0,0
343,"7/04/99",1,1310321,1,2,"Inherited",8000,0,0,0,0,0
342,"7/04/99",1,1310321,1,11,"Purchased since 1992",4000,0,0,0,0,0
356,"7/04/99",1,1310341,1,11,"Purchased since 1992",13000,0,0,0,0,0
363,"7/04/99",1,1310351,1,11,"Purchased since 1992",0,0,1200,0,0,0
362,"7/04/99",1,1310351,1,1,"Purchased before 1992",25000,0,0,0,0,0
365,"7/04/99",1,1310352,1,2,"Inherited",2000,0,0,0,0,0
364,"7/04/99",1,1310352,1,11,"Purchased since 1992",500,0,0,0,0,0
366,"7/04/99",1,1310353,1,2,"Inherited",2000,0,0,0,0,0
344,"7/04/99",1,1310421,1,1,"Purchased before 1992",3000,0,0,0,0,0
367,"7/04/99",1,1310459,1,1,"Purchased before 1992",42000,0,0,0,0,0
345,"7/04/99",1,1310521,1,1,"Purchased before 1992",1500,0,0,0,0,0
357,"7/04/99",1,1310541,1,1,"Purchased before 1992",25000,0,700,0,0,0
346,"7/04/99",1,1310821,1,1,"Purchased before 1992",4000,0,0,0,0,0
347,"7/04/99",1,1310921,1,1,"Purchased before 1992",15000,0,0,0,0,0
348,"7/04/99",1,1311021,1,11,"Purchased since 1992",4000,2000,0,0,0,0
349,"7/04/99",1,1311121,1,11,"Purchased since 1992",5000,1800,0,0,0,0
351,"7/04/99",1,1311221,1,12,"Sale since 1992",0,0,1000,0,0,0
350,"7/04/99",1,1311221,1,1,"Purchased before 1992",6000,0,1000,0,0,0
176,"7/20/99",1,1320121,2,1,"Purchased before 1992",4000,0,0,0,0,0
177,"7/22/99",1,1320121,2,11,"Purchased since 1992",6000,6000,0,0,0,0
193,"7/22/99",1,1320141,1,11,"Purchased since 1992",2500,0,0,0,0,0
194,"7/22/99",1,1320142,1,11,"Purchased since 1992",2000,0,0,0,0,0
202,"7/22/99",1,1320151,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
178,"7/22/99",1,1320221,1,1,"Purchased before 1992",3000,2300,0,0,0,0
179,"7/22/99",1,1320221,1,11,"Purchased since 1992",15000,0,0,0,0,0
196,"7/22/99",1,1320241,1,11,"Purchased since 1992",45000,0,0,0,0,0
195,"7/22/99",1,1320241,1,1,"Purchased before 1992",5000,0,800,0,0,0
180,"7/22/99",1,1320321,1,1,"Purchased before 1992",2000,0,0,0,0,0
181,"7/22/99",1,1320321,1,11,"Purchased since 1992",500,0,0,2000,0,0
197,"7/22/99",1,1320341,1,3,"Obtained as gift",2500,0,0,0,0,0
204,"7/22/99",1,1320351,1,2,"Inherited",10000,0,0,0,0,0
205,"7/22/99",1,1320351,3,3,"Obtained as gift",0,0,2500,0,0,0
203,"7/22/99",1,1320351,1,1,"Purchased before 1992",20000,0,0,0,0,0
183,"7/22/99",1,1320421,1,11,"Purchased since 1992",33000,0,0,0,0,0
182,"7/22/99",1,1320421,1,1,"Purchased before 1992",2000,0,2000,0,0,0
198,"7/22/99",1,1320441,1,1,"Purchased before 1992",500,0,0,0,0,0
199,"7/22/99",1,1320441,1,11,"Purchased since 1992",2500,0,0,0,0,0
207,"7/22/99",1,1320459,1,11,"Purchased since 1992",20000,0,0,0,0,0
208,"7/22/99",1,1320459,1,2,"Inherited",2000,0,0,0,0,0
206,"7/22/99",1,1320459,1,1,"Purchased before 1992",28000,0,1000,0,0,0
185,"7/22/99",1,1320521,1,11,"Purchased since 1992",32000,12000,0,0,0,0
184,"7/22/99",1,1320521,1,1,"Purchased before 1992",3000,0,1500,0,0,0
186,"7/22/99",1,1320621,1,1,"Purchased before 1992",2000,0,0,0,0,0
187,"7/22/99",1,1320621,1,11,"Purchased since 1992",13000,0,900,0,0,0
188,"7/22/99",1,1320721,1,11,"Purchased since 1992",10000,0,0,0,0,0
189,"7/22/99",1,1320921,1,11,"Purchased since 1992",11200,0,0,0,0,0
190,"7/22/99",1,1321021,1,11,"Purchased since 1992",6000,0,0,0,0,0
191,"7/22/99",1,1321021,1,3,"Obtained as gift",12000,0,0,0,0,0
192,"7/22/99",1,1321121,1,1,"Purchased before 1992",3500,0,0,0,0,0
27,"8/01/99",1,1330121,1,11,"Purchased since 1992",0,0,0,1700,0,0
1.79769313486232e+308,".",1.79769313486232e+308,1330121,2,11,".",2500,0,0,0,0,0
42,"8/01/99",1,1330141,1,11,"Purchased since 1992",2000,0,0,0,0,0
47,"8/01/99",1,1330151,1,1,"Purchased before 1992",15000,0,0,0,0,0
48,"8/01/99",1,1330151,1,11,"Purchased since 1992",100000,0,0,0,0,0
25,"8/01/99",1,1330221,1,11,"Purchased since 1992",55000,0,0,0,0,0
26,"8/01/99",1,1330221,5,1,"Purchased before 1992",4000,0,0,0,0,0
24,"8/01/99",1,1330221,1,1,"Purchased before 1992",10000,0,0,0,0,0
51,"8/01/99",1,1330252,1,11,"Purchased since 1992",4000,0,0,0,0,0
28,"8/01/99",1,1330321,1,11,"Purchased since 1992",50000,0,0,0,0,0
43,"8/01/99",1,1330341,1,11,"Purchased since 1992",6000,0,0,0,0,0
29,"8/01/99",1,1330421,2,11,"Purchased since 1992",2000,0,0,0,0,0
31,"8/01/99",1,1330422,1,2,"Inherited",1000,0,0,0,0,0
30,"8/01/99",1,1330422,1,11,"Purchased since 1992",1500,0,0,0,0,0
44,"8/01/99",1,1330441,1,11,"Purchased since 1992",3000,0,0,0,0,0
54,"8/01/99",1,1330459,1,11,"Purchased since 1992",500,0,0,0,0,0
53,"8/01/99",1,1330459,1,1,"Purchased before 1992",2000,0,0,0,0,0
32,"8/01/99",1,1330621,1,11,"Purchased since 1992",12000,0,0,0,0,0
1.79769313486232e+308,"",1.79769313486232e+308,1330622,1,11,"",800,0,0,0,0,0
34,"8/01/99",1,1330622,1,2,"Inherited",2500,0,0,0,0,0
33,"8/01/99",1,1330622,1,12,"Sale since 1992",0,0,1500,0,0,0
35,"8/01/99",1,1330721,1,1,"Purchased before 1992",10000,0,0,0,0,0
36,"8/01/99",1,1330921,1,1,"Purchased before 1992",1000,0,0,0,0,0
37,"8/01/99",1,1330921,1,11,"Purchased since 1992",5000,0,0,0,0,0
38,"8/01/99",1,1331021,1,1,"Purchased before 1992",1000,0,0,0,0,0
39,"8/01/99",1,1331021,1,11,"Purchased since 1992",5000,0,0,0,0,0
40,"8/01/99",1,1331121,1,11,"Purchased since 1992",500,0,0,0,0,0
41,"8/01/99",1,1331221,1,11,"Purchased since 1992",800,0,0,0,0,0
298,"6/27/99",1,1410121,1,5,"Obtained from other sources",2500,0,0,0,0,0
299,"6/27/99",1,1410122,1,2,"Inherited",1000,0,0,0,0,0
313,"6/27/99",1,1410141,1,11,"Purchased since 1992",7000,0,0,4000,0,0
318,"6/27/99",1,1410151,1,11,"Purchased since 1992",50000,0,0,0,0,0
319,"6/27/99",1,1410152,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
320,"6/27/99",1,1410251,1,1,"Purchased before 1992",20000,0,0,0,0,0
300,"6/27/99",1,1410321,1,11,"Purchased since 1992",25000,0,0,0,0,0
314,"6/27/99",1,1410341,1,1,"Purchased before 1992",2000,0,0,0,0,0
321,"6/27/99",1,1410351,1,1,"Purchased before 1992",10000,0,0,0,0,0
301,"6/27/99",1,1410421,1,2,"Inherited",20000,0,0,0,0,0
315,"6/27/99",1,1410441,1,11,"Purchased since 1992",20000,0,0,0,0,0
322,"6/27/99",1,1410459,1,1,"Purchased before 1992",40000,0,0,0,0,0
323,"6/27/99",1,1410459,1,11,"Purchased since 1992",0,0,1900,0,0,0
316,"6/27/99",1,1410541,1,11,"Purchased since 1992",35000,0,0,0,0,0
303,"6/27/99",1,1410721,1,11,"Purchased since 1992",0,0,0,3500,0,0
302,"6/27/99",1,1410721,1,1,"Purchased before 1992",5000,0,0,0,0,0
317,"6/27/99",1,1410741,1,11,"Purchased since 1992",2500,0,0,0,0,0
304,"6/27/99",1,1410821,1,11,"Purchased since 1992",20000,0,0,0,0,0
305,"6/27/99",1,1410921,1,1,"Purchased before 1992",25000,0,0,0,0,0
306,"6/27/99",1,1411021,1,1,"Purchased before 1992",5000,0,0,0,0,0
307,"6/27/99",1,1411221,1,11,"Purchased since 1992",5000,0,0,0,0,0
308,"6/27/99",1,1411421,1,1,"Purchased before 1992",40000,0,0,0,0,0
309,"6/27/99",1,1411421,1,11,"Purchased since 1992",80000,0,1500,0,0,0
310,"6/27/99",1,1411621,1,1,"Purchased before 1992",1000,0,0,0,0,0
311,"6/27/99",1,1411721,1,11,"Purchased since 1992",25000,0,0,0,0,0
312,"6/27/99",1,1411821,1,11,"Purchased since 1992",1500,0,0,0,0,0
1,"7/16/99",1,1420121,1,11,"Purchased since 1992",3500,0,0,0,0,0
23,"7/16/99",1,1420151,1,11,"Purchased since 1992",9000,0,0,0,0,0
2,"7/16/99",1,1420221,1,11,"Purchased since 1992",12000,0,0,0,0,0
24,"7/16/99",1,1420251,1,1,"Purchased before 1992",20000,0,0,0,0,0
17,"7/16/99",1,1420341,1,11,"Purchased since 1992",4000,0,0,0,0,0
25,"7/16/99",1,1420351,1,1,"Purchased before 1992",50000,0,0,0,0,0
26,"7/16/99",1,1420352,1,2,"Inherited",1500,0,0,0,0,0
18,"7/16/99",1,1420441,1,5,"Obtained from other sources",15000,0,0,0,0,0
27,"7/16/99",1,1420459,1,11,"Purchased since 1992",40000,0,0,0,0,0
3,"7/16/99",1,1420521,1,11,"Purchased since 1992",70000,0,0,0,0,0
19,"7/16/99",1,1420541,1,11,"Purchased since 1992",4000,0,0,0,0,0
20,"7/16/99",1,1420542,1,2,"Inherited",800,0,0,0,0,0
4,"7/16/99",1,1420621,1,11,"Purchased since 1992",20000,0,0,0,0,0
21,"7/16/99",1,1420641,1,1,"Purchased before 1992",40000,0,0,0,0,0
5,"7/16/99",1,1420721,1,11,"Purchased since 1992",4500,0,0,0,0,0
6,"7/16/99",1,1420821,1,11,"Purchased since 1992",20000,0,0,0,0,0
7,"7/16/99",1,1421021,1,11,"Purchased since 1992",60000,0,0,0,0,0
8,"7/16/99",1,1421121,1,11,"Purchased since 1992",45000,0,0,0,0,0
9,"7/16/99",1,1421221,1,11,"Purchased since 1992",30000,0,0,0,0,0
10,"7/16/99",1,1421321,1,11,"Purchased since 1992",10000,0,0,0,0,0
11,"7/16/99",1,1421322,1,11,"Purchased since 1992",4000,0,0,0,0,0
12,"7/16/99",1,1421421,1,11,"Purchased since 1992",10000,0,0,0,0,0
13,"7/16/99",1,1421521,1,2,"Inherited",10000,0,0,0,0,0
14,"7/16/99",1,1421621,1,11,"Purchased since 1992",4000,0,0,0,0,0
15,"7/16/99",1,1421721,1,11,"Purchased since 1992",2000,0,0,0,0,0
16,"7/16/99",1,1421821,3,11,"Purchased since 1992",7000,0,0,0,0,0
316,"6/28/99",1,1430121,1,11,"Purchased since 1992",8000,0,0,0,0,0
332,"6/28/99",1,1430141,1,2,"Inherited",300,0,0,0,0,0
337,"6/28/99",1,1430151,1,11,"Purchased since 1992",1500,0,0,0,0,0
317,"6/28/99",1,1430221,1,2,"Inherited",20000,0,0,0,0,0
333,"6/28/99",1,1430241,1,11,"Purchased since 1992",1000,0,0,0,0,0
338,"6/28/99",1,1430251,1,1,"Purchased before 1992",10000,0,0,0,0,0
318,"6/28/99",1,1430321,1,1,"Purchased before 1992",5000,0,0,0,0,0
334,"6/28/99",1,1430341,1,11,"Purchased since 1992",1000,0,0,0,0,0
339,"6/28/99",1,1430351,1,1,"Purchased before 1992",30000,0,0,0,0,0
340,"6/28/99",1,1430459,1,11,"Purchased since 1992",25000,0,0,0,0,0
319,"6/28/99",1,1430521,1,2,"Inherited",8000,0,0,0,0,0
335,"6/28/99",1,1430541,1,11,"Purchased since 1992",80000,0,0,0,0,0
320,"6/28/99",1,1430621,1,11,"Purchased since 1992",10000,0,0,0,0,0
336,"6/28/99",1,1430641,1,11,"Purchased since 1992",10000,0,0,0,0,0
321,"6/28/99",1,1430731,1,11,"Purchased since 1992",30000,20000,0,0,0,0
322,"6/28/99",1,1430821,2,11,"Purchased since 1992",80000,20000,0,0,0,0
323,"6/28/99",1,1430921,1,11,"Purchased since 1992",1500,0,0,0,0,0
324,"6/28/99",1,1431031,1,1,"Purchased before 1992",2500,0,0,0,0,0
325,"6/28/99",1,1431121,1,11,"Purchased since 1992",1500,0,0,0,0,0
326,"6/28/99",1,1431331,1,11,"Purchased since 1992",16000,0,0,0,0,0
327,"6/28/99",1,1431421,3,11,"Purchased since 1992",3000,0,0,0,0,0
328,"6/28/99",1,1431521,1,11,"Purchased since 1992",1500,0,0,0,0,0
329,"6/28/99",1,1431522,1,11,"Purchased since 1992",6000,0,0,0,0,0
330,"6/28/99",1,1431621,1,11,"Purchased since 1992",5000,0,0,25000,0,0
331,"6/28/99",1,1431721,1,11,"Purchased since 1992",2000,0,0,0,0,0
27,"6/01/99",1,1510121,1,11,"Purchased since 1992",17000,8000,1000,0,0,0
28,"6/01/99",1,1510121,1,2,"Inherited",2000,0,0,0,0,0
51,"6/01/99",1,1510151,1,1,"Purchased before 1992",10000,0,0,0,0,0
29,"6/01/99",1,1510221,1,11,"Purchased since 1992",8000,5000,0,0,0,0
45,"6/01/99",1,1510241,1,11,"Purchased since 1992",3000,0,0,0,0,0
44,"6/01/99",1,1510241,1,1,"Purchased before 1992",0,0,0,2500,0,0
46,"6/01/99",1,1510241,1,2,"Inherited",0,0,800,0,0,0
52,"6/01/99",1,1510251,1,1,"Purchased before 1992",8000,0,0,0,0,0
53,"6/01/99",1,1510251,4,4,"Obtained as dowry",0,0,700,0,0,0
54,"6/01/99",1,1510252,1,11,"Purchased since 1992",4000,0,0,2500,0,0
30,"6/01/99",1,1510321,1,1,"Purchased before 1992",25000,0,500,0,0,0
48,"6/01/99",1,1510341,3,11,"Purchased since 1992",0,0,1200,0,0,0
47,"6/01/99",1,1510341,1,11,"Purchased since 1992",5000,0,800,0,0,0
55,"6/01/99",1,1510351,1,11,"Purchased since 1992",4000,0,0,0,0,0
68,"9/12/99",1,1510421,1,1,"Purchased before 1992",6000,0,0,0,0,0
69,"9/12/99",1,1510421,4,11,"Purchased since 1992",0,0,1000,0,0,0
49,"6/01/99",1,1510441,1,11,"Purchased since 1992",15000,0,1000,0,0,0
57,"6/01/99",1,1510459,1,11,"Purchased since 1992",60000,0,0,0,0,0
56,"6/01/99",1,1510459,1,1,"Purchased before 1992",0,0,1500,0,0,0
32,"6/01/99",1,1510521,1,11,"Purchased since 1992",0,0,500,0,0,0
31,"6/01/99",1,1510521,1,1,"Purchased before 1992",10000,0,0,0,0,0
33,"6/01/99",1,1510621,1,11,"Purchased since 1992",11000,10000,400,0,0,0
34,"6/01/99",1,1510721,1,11,"Purchased since 1992",5000,0,0,0,0,0
35,"6/01/99",1,1510722,1,11,"Purchased since 1992",1000,0,1200,0,0,0
36,"6/01/99",1,1510821,1,1,"Purchased before 1992",7000,0,800,0,0,0
37,"6/01/99",1,1510921,1,11,"Purchased since 1992",10000,0,0,2000,0,0
39,"6/01/99",1,1511021,1,11,"Purchased before 1992",0,0,800,7000,0,0
38,"6/01/99",1,1511021,1,1,"Purchased before 1992",10000,0,0,0,0,0
40,"6/01/99",1,1511022,1,11,"Purchased since 1992",7000,0,800,0,0,0
41,"6/01/99",1,1511121,1,1,"Purchased before 1992",10000,0,500,0,0,0
42,"6/01/99",1,1511221,1,11,"Purchased since 1992",20000,0,800,0,0,0
34,"5/30/99",1,1520121,2,1,"Purchased before 1992",15000,0,0,0,0,0
35,"5/30/99",1,1520122,1,2,"Inherited",10000,0,0,3000,0,0
