"casenum","date","weight_","hhcode","pid","oedid","oedde","s12_4q22","s12_4q32","s12_4q42","s12_4q52","s12_4q62","s12_4q72"
266,"9/26/95",1,1740559,1,11,"Purchased since 1992",0,0,20000,4000,0,0
268,"9/26/95",1,1740559,3,3,"Obtained as gift",0,0,0,0,0,2000
1,"5/20/99",1,1810131,1,11,"Purchased since 1992",160,0,0,500,0,0
55,"5/27/99",1,1810141,1,11,"Purchased since 1992",50,0,120,80,0,0
54,"5/27/99",1,1810141,1,1,"Purchased before 1992",0,40,0,70,0,0
65,"5/27/99",1,1810151,1,11,"Purchased since 1992",125,400,2700,250,2500,0
64,"5/27/99",1,1810151,1,1,"Purchased before 1992",0,0,0,350,0,3500
3,"5/27/99",1,1810231,1,11,"Purchased since 1992",0,0,80,250,0,0
2,"5/27/99",1,1810231,1,1,"Purchased before 1992",0,50,0,50,0,0
4,"5/27/99",1,1810331,1,1,"Purchased before 1992",0,0,250,0,0,600
5,"5/27/99",1,1810331,1,11,"Purchased since 1992",70,200,0,500,0,0
6,"5/27/99",1,1810431,1,1,"Purchased before 1992",50,50,1500,1200,0,0
7,"5/27/99",1,1810431,1,11,"Purchased since 1992",50,0,1500,0,150,0
8,"5/27/99",1,1810531,1,1,"Purchased before 1992",0,0,0,100,0,0
9,"5/27/99",1,1810531,1,11,"Purchased since 1992",150,0,0,100,0,0
10,"5/27/99",1,1810531,1,2,"Inherited",0,150,0,0,0,0
13,"5/27/99",1,1810532,1,12,"Sale since 1992",95,0,0,0,0,0
11,"5/27/99",1,1810532,1,1,"Purchased before 1992",0,0,0,217,0,0
12,"5/27/99",1,1810532,1,11,"Purchased since 1992",0,150,120,183,0,0
62,"5/27/99",1,1810541,1,1,"Purchased before 1992",0,0,200,0,0,0
63,"5/27/99",1,1810541,1,11,"Purchased since 1992",40,0,150,150,0,0
16,"5/27/99",1,1810631,3,1,"Purchased before 1992",80,100,0,570,150,1000
18,"5/27/99",1,1810631,3,2,"Inherited",0,0,1500,0,0,0
17,"5/27/99",1,1810631,3,11,"Purchased since 1992",0,0,0,230,0,0
21,"5/27/99",1,1810731,3,2,"Inherited",0,0,0,300,0,0
19,"5/27/99",1,1810731,3,1,"Purchased before 1992",0,0,0,200,0,0
20,"5/27/99",1,1810731,3,11,"Purchased since 1992",100,80,6000,200,4000,0
22,"5/27/99",1,1810831,1,11,"Purchased since 1992",50,40,800,150,0,0
23,"5/27/99",1,1810931,1,11,"Purchased since 1992",100,50,1200,400,0,300
24,"5/27/99",1,1811031,1,1,"Purchased before 1992",0,0,0,100,0,0
25,"5/27/99",1,1811031,1,11,"Purchased since 1992",75,0,1950,250,100,50
26,"5/27/99",1,1811131,1,1,"Purchased before 1992",0,0,0,150,0,0
27,"5/27/99",1,1811131,1,11,"Purchased since 1992",80,200,400,200,150,0
28,"5/27/99",1,1811131,2,11,"Purchased since 1992",0,0,0,0,0,150
29,"5/27/99",1,1811231,3,11,"Purchased since 1992",50,0,0,60,0,0
30,"5/27/99",1,1811231,3,2,"Inherited",0,40,0,90,0,0
603,"6/27/99",1,1820131,1,1,"Purchased before 1992",0,0,900,3000,0,0
607,"7/06/99",1,1820131,7,11,"Purchased since 1992",0,0,0,0,0,2800
605,"7/06/99",1,1820131,2,1,"Purchased before 1992",0,0,0,0,0,2750
604,"7/06/99",1,1820131,1,11,"Purchased since 1992",90,150,550,1000,0,0
606,"7/06/99",1,1820131,8,11,"Purchased since 1992",0,0,0,0,0,2800
663,"7/06/99",1,1820141,2,5,"Obtained from other sources",45,200,150,70,0,0
662,"7/06/99",1,1820141,2,11,"Purchased since 1992",0,0,0,20,0,0
661,"7/06/99",1,1820141,2,1,"Purchased before 1992",0,0,0,60,0,0
609,"7/06/99",1,1820231,1,11,"Purchased since 1992",90,80,0,200,0,0
608,"7/06/99",1,1820231,1,1,"Purchased before 1992",0,0,0,0,0,150
666,"7/06/99",1,1820241,1,3,"Obtained as gift",0,100,0,0,0,0
665,"7/06/99",1,1820241,1,11,"Purchased since 1992",0,0,0,90,0,500
664,"7/06/99",1,1820241,1,1,"Purchased before 1992",0,0,200,70,0,50
680,"7/06/99",1,1820252,2,4,"Obtained as dowry",0,0,0,0,0,520
679,"7/06/99",1,1820252,1,2,"Inherited",0,100,0,100,0,0
678,"7/06/99",1,1820252,1,11,"Purchased since 1992",20,0,400,200,0,0
613,"7/06/99",1,1820331,2,3,"Obtained as gift",0,0,0,0,0,250
611,"7/06/99",1,1820331,1,11,"Purchased since 1992",0,0,550,385,0,0
610,"7/06/99",1,1820331,1,1,"Purchased before 1992",0,50,0,0,0,0
612,"7/06/99",1,1820331,1,5,"Obtained from other sources",0,0,0,0,0,250
681,"7/06/99",1,1820351,1,1,"Purchased before 1992",0,0,350,380,0,0
683,"7/06/99",1,1820351,2,11,"Purchased since 1992",0,0,0,0,0,300
682,"7/06/99",1,1820351,1,11,"Purchased since 1992",75,120,50,70,0,0
614,"7/06/99",1,1820431,1,1,"Purchased before 1992",0,0,0,50,0,0
615,"7/06/99",1,1820431,1,11,"Purchased since 1992",90,0,200,100,0,0
670,"7/06/99",1,1820441,1,1,"Purchased before 1992",0,80,0,225,0,0
616,"7/06/99",1,1820531,1,1,"Purchased before 1992",0,0,0,100,0,0
617,"7/06/99",1,1820531,1,11,"Purchased since 1992",90,0,2700,300,0,0
618,"7/06/99",1,1820531,6,11,"Purchased since 1992",0,0,0,0,0,250
672,"7/06/99",1,1820541,1,2,"Inherited",0,30,0,0,0,0
671,"7/06/99",1,1820541,1,11,"Purchased since 1992",0,0,0,40,0,0
619,"7/06/99",1,1820631,4,2,"Inherited",90,80,100,200,0,0
621,"7/06/99",1,1820731,2,2,"Inherited",100,100,0,0,0,0
620,"7/06/99",1,1820731,2,11,"Purchased since 1992",0,0,800,250,0,0
623,"7/06/99",1,1820732,1,2,"Inherited",0,0,300,0,0,0
622,"7/06/99",1,1820732,1,1,"Purchased before 1992",0,0,200,0,0,0
624,"7/06/99",1,1820732,1,3,"Obtained as gift",0,0,0,250,0,0
625,"7/06/99",1,1820732,2,3,"Obtained as gift",0,0,0,0,0,290
627,"7/06/99",1,1820831,1,11,"Purchased since 1992",100,60,1100,250,0,0
626,"7/06/99",1,1820831,1,1,"Purchased before 1992",0,0,0,100,0,0
629,"7/06/99",1,1820931,1,11,"Purchased since 1992",0,100,0,200,0,0
628,"7/06/99",1,1820931,1,1,"Purchased before 1992",0,100,600,80,0,0
630,"7/06/99",1,1821031,1,1,"Purchased before 1992",0,0,0,300,0,0
633,"7/06/99",1,1821031,6,3,"Obtained as gift",0,0,0,0,0,250
632,"7/06/99",1,1821031,1,2,"Inherited",40,200,0,0,0,0
631,"7/06/99",1,1821031,1,11,"Purchased since 1992",0,0,150,700,0,0
634,"7/06/99",1,1821131,1,11,"Purchased since 1992",0,70,0,30,0,0
636,"7/06/99",1,1821131,1,3,"Obtained as gift",0,0,0,170,0,0
635,"7/06/99",1,1821131,1,2,"Inherited",0,0,100,0,0,0
637,"7/06/99",1,1821131,3,3,"Obtained as gift",0,0,0,0,0,400
638,"7/06/99",1,1821231,1,1,"Purchased before 1992",0,90,0,0,0,0
639,"7/06/99",1,1821231,1,11,"Purchased since 1992",0,0,0,150,0,0
30,"9/11/99",1,1830131,1,1,"Purchased before 1992",0,0,200,70,0,0
31,"9/16/99",1,1830131,1,11,"Purchased since 1992",60,70,550,230,0,0
89,"9/16/99",1,1830141,3,11,"Purchased since 1992",0,0,500,200,0,0
88,"9/16/99",1,1830141,3,1,"Purchased before 1992",0,0,0,100,0,0
104,"9/16/99",1,1830151,1,11,"Purchased since 1992",50,0,0,200,0,0
105,"9/16/99",1,1830151,7,11,"Purchased since 1992",0,0,0,0,0,3000
103,"9/16/99",1,1830151,1,1,"Purchased before 1992",0,150,4500,300,0,0
34,"9/16/99",1,1830231,2,1,"Purchased before 1992",0,0,0,0,0,300
32,"9/16/99",1,1830231,1,1,"Purchased before 1992",0,80,800,200,0,0
33,"9/16/99",1,1830231,1,11,"Purchased since 1992",100,0,1400,250,0,0
90,"9/16/99",1,1830241,1,1,"Purchased before 1992",0,150,0,150,0,0
91,"9/16/99",1,1830241,1,11,"Purchased since 1992",35,0,0,100,0,0
92,"9/16/99",1,1830242,1,11,"Purchased since 1992",0,0,0,250,0,0
107,"9/16/99",1,1830251,1,11,"Purchased since 1992",120,0,0,300,0,0
106,"9/16/99",1,1830251,1,1,"Purchased before 1992",0,0,1600,200,0,0
36,"9/16/99",1,1830331,2,11,"Purchased since 1992",0,0,0,0,0,60
35,"9/16/99",1,1830331,1,11,"Purchased since 1992",0,50,350,250,0,0
94,"9/16/99",1,1830341,1,11,"Purchased since 1992",130,60,0,150,0,0
93,"9/16/99",1,1830341,1,1,"Purchased before 1992",0,0,0,150,0,0
108,"9/16/99",1,1830351,1,1,"Purchased before 1992",0,0,250,200,0,0
109,"9/16/99",1,1830351,1,11,"Purchased since 1992",0,0,0,50,0,0
38,"9/16/99",1,1830431,1,11,"Purchased before 1992",40,0,350,250,0,0
37,"9/16/99",1,1830431,1,1,"Purchased before 1992",0,150,0,0,0,0
39,"9/16/99",1,1830431,2,11,"Purchased since 1992",0,0,0,0,0,100
112,"9/16/99",1,1830459,4,4,"Obtained as dowry",0,0,0,0,0,6000
111,"9/16/99",1,1830459,1,11,"Purchased since 1992",100,100,7800,1500,300,0
110,"9/16/99",1,1830459,1,1,"Purchased before 1992",0,0,3000,500,0,0
41,"9/16/99",1,1830531,1,11,"Purchased since 1992",40,120,0,300,0,0
40,"9/16/99",1,1830531,1,1,"Purchased before 1992",0,0,150,0,0,0
97,"9/16/99",1,1830541,1,11,"Purchased since 1992",60,50,400,250,0,0
101,"9/16/99",1,1830543,1,11,"Purchased since 1992",0,0,150,300,0,0
102,"9/16/99",1,1830543,2,11,"Purchased since 1992",0,0,0,0,0,250
42,"9/16/99",1,1830631,1,1,"Purchased before 1992",0,20,700,0,0,0
44,"9/16/99",1,1830631,2,11,"Purchased since 1992",0,0,0,0,0,200
43,"9/16/99",1,1830631,1,11,"Purchased since 1992",40,0,0,250,0,0
48,"9/16/99",1,1830731,2,11,"Purchased since 1992",0,0,0,0,0,500
46,"9/16/99",1,1830731,1,11,"Purchased since 1992",80,0,100,500,0,0
45,"9/16/99",1,1830731,1,1,"Purchased before 1992",0,0,550,0,0,0
49,"9/16/99",1,1830731,6,11,"Purchased since 1992",0,0,0,0,0,600
47,"9/16/99",1,1830731,1,2,"Inherited",0,100,0,0,0,0
55,"9/16/99",1,1830831,7,4,"Obtained as dowry",0,0,0,0,0,3000
53,"9/16/99",1,1830831,2,1,"Purchased before 1992",0,0,0,0,0,3000
50,"9/16/99",1,1830831,1,1,"Purchased before 1992",0,0,3000,400,0,0
54,"9/16/99",1,1830831,7,11,"Purchased since 1992",0,0,0,0,0,4000
52,"9/16/99",1,1830831,1,4,"Obtained as dowry",0,0,0,0,6000,0
51,"9/16/99",1,1830831,1,11,"Purchased since 1992",80,90,1000,400,0,0
57,"9/16/99",1,1830931,1,11,"Purchased since 1992",60,0,0,350,0,0
56,"9/16/99",1,1830931,1,1,"Purchased before 1992",0,70,1200,0,0,0
58,"9/16/99",1,1830931,2,11,"Purchased since 1992",0,0,0,0,0,40
61,"9/16/99",1,1831031,2,1,"Purchased before 1992",0,0,0,0,0,500
59,"9/16/99",1,1831031,1,1,"Purchased before 1992",0,100,0,100,0,0
60,"9/16/99",1,1831031,1,11,"Purchased since 1992",140,0,4000,400,0,0
62,"9/16/99",1,1831131,1,1,"Purchased before 1992",0,40,800,0,0,0
63,"9/16/99",1,1831131,1,11,"Purchased since 1992",90,0,0,450,0,0
66,"9/16/99",1,1831231,2,3,"Obtained as gift",0,0,0,0,0,200
64,"9/16/99",1,1831231,1,1,"Purchased before 1992",0,0,700,0,0,0
65,"9/16/99",1,1831231,1,11,"Purchased since 1992",30,40,1400,350,0,0
53,"9/17/99",1,1840149,1,1,"Purchased before 1992",150,0,250,200,0,0
54,"9/17/99",1,1840149,1,11,"Purchased since 1992",0,0,0,100,0,0
66,"9/17/99",1,1840159,2,2,"Inherited",0,0,0,0,0,600
64,"9/17/99",1,1840159,1,1,"Purchased before 1992",300,0,400,250,0,0
65,"9/17/99",1,1840159,1,11,"Purchased since 1992",0,0,0,150,0,0
56,"9/17/99",1,1840249,1,11,"Purchased since 1992",0,0,0,100,0,0
55,"9/17/99",1,1840249,1,1,"Purchased before 1992",300,0,200,100,0,0
67,"9/17/99",1,1840259,1,1,"Purchased before 1992",300,150,5000,350,0,0
69,"9/17/99",1,1840259,2,3,"Obtained as gift",0,0,0,0,0,300
68,"9/17/99",1,1840259,1,11,"Purchased since 1992",100,0,0,250,0,0
58,"9/17/99",1,1840349,1,11,"Purchased since 1992",0,0,0,100,0,0
57,"9/17/99",1,1840349,1,1,"Purchased before 1992",150,0,200,150,0,0
70,"9/17/99",1,1840359,1,1,"Purchased before 1992",200,150,4000,350,0,0
73,"9/17/99",1,1840359,2,3,"Obtained as gift",0,0,0,0,0,1500
71,"9/17/99",1,1840359,1,11,"Purchased since 1992",150,0,0,150,1500,0
72,"9/17/99",1,1840359,2,11,"Purchased since 1992",0,0,0,0,0,5500
61,"9/17/99",1,1840449,1,3,"Obtained as gift",0,0,0,0,0,300
60,"9/17/99",1,1840449,1,11,"Purchased since 1992",0,0,0,150,0,0
59,"9/17/99",1,1840449,1,1,"Purchased before 1992",0,0,150,150,0,0
76,"9/17/99",1,1840459,2,11,"Purchased since 1992",0,0,0,0,0,900
75,"9/17/99",1,1840459,1,11,"Purchased since 1992",200,0,0,200,0,0
74,"9/17/99",1,1840459,1,1,"Purchased before 1992",200,0,6000,400,0,0
62,"9/17/99",1,1840549,1,1,"Purchased before 1992",150,0,200,175,0,0
63,"9/17/99",1,1840549,1,11,"Purchased since 1992",0,0,0,75,0,0
77,"9/17/99",1,1840559,1,1,"Purchased before 1992",210,80,250,280,0,0
78,"9/17/99",1,1840559,1,11,"Purchased since 1992",0,0,0,220,0,0
79,"9/17/99",1,1840559,2,3,"Obtained as gift",0,0,0,0,0,300
37,"9/17/99",1,1841539,2,11,"Purchased since 1992",0,0,0,0,0,1500
36,"9/17/99",1,1841539,1,11,"Purchased since 1992",140,0,1000,250,0,0
35,"9/17/99",1,1841539,1,1,"Purchased before 1992",120,120,1600,200,0,0
121,"9/20/99",1,1910141,1,11,"Purchased since 1992",150,0,0,300,0,0
120,"9/20/99",1,1910141,1,1,"Purchased before 1992",0,0,600,150,0,0
122,"9/20/99",1,1910141,2,2,"Inherited",0,0,0,0,0,300
129,"9/20/99",1,1910151,4,3,"Obtained as gift",0,0,0,0,0,400
127,"9/20/99",1,1910151,1,11,"Purchased since 1992",200,0,400,300,0,0
126,"9/20/99",1,1910151,1,1,"Purchased before 1992",0,0,0,170,0,0
128,"9/20/99",1,1910151,2,3,"Obtained as gift",0,0,0,0,0,300
56,"9/20/99",1,1910231,1,11,"Purchased since 1992",150,0,200,200,0,0
55,"9/12/99",1,1910231,1,1,"Purchased before 1992",0,400,0,150,0,0
57,"9/20/99",1,1910231,2,3,"Obtained as gift",0,0,0,0,0,300
125,"9/20/99",1,1910241,4,3,"Obtained as gift",0,0,0,0,0,300
123,"9/20/99",1,1910241,1,1,"Purchased before 1992",0,0,0,150,0,0
124,"9/20/99",1,1910241,1,11,"Purchased since 1992",0,0,0,150,0,0
141,"9/20/99",1,1910251,1,1,"Purchased before 1992",140,0,400,170,0,0
142,"9/20/99",1,1910251,1,11,"Purchased since 1992",200,0,0,300,0,0
143,"9/20/99",1,1910251,2,3,"Obtained as gift",0,0,0,0,0,350
61,"9/20/99",1,1910331,1,1,"Purchased before 1992",0,0,300,120,0,0
62,"9/20/99",1,1910331,1,11,"Purchased since 1992",200,0,0,300,0,0
63,"9/20/99",1,1910331,2,3,"Obtained as gift",0,0,0,0,0,700
67,"9/20/99",1,1910431,7,3,"Obtained as gift",0,0,0,0,0,8300
65,"9/20/99",1,1910431,1,11,"Purchased since 1992",150,0,1000,250,0,0
64,"9/20/99",1,1910431,1,1,"Purchased before 1992",0,0,500,150,0,0
66,"9/20/99",1,1910431,2,3,"Obtained as gift",0,0,0,0,0,1500
136,"9/20/99",1,1910441,6,3,"Obtained as gift",0,0,0,0,0,800
133,"9/20/99",1,1910441,1,1,"Purchased before 1992",0,0,0,150,0,0
135,"9/20/99",1,1910441,2,3,"Obtained as gift",0,0,0,0,0,400
134,"9/20/99",1,1910441,1,11,"Purchased since 1992",0,0,300,250,0,0
69,"9/20/99",1,1910531,1,11,"Purchased since 1992",200,0,500,300,0,0
70,"9/20/99",1,1910531,2,3,"Obtained as gift",0,0,0,0,0,300
68,"9/20/99",1,1910531,1,1,"Purchased before 1992",0,0,0,150,0,0
140,"9/20/99",1,1910541,4,3,"Obtained as gift",0,0,0,0,0,5000
138,"9/20/99",1,1910541,1,11,"Purchased since 1992",200,150,3000,300,250,0
