"casenum","date","weight_","hhcode","pid","s3_1q2","s3_1q3","s3_1q4","s3_1q5","s3_1q6"
14,"5/04/99",1,2711341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"5/04/99",1,2711541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"5/04/99",1,2711641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"5/04/99",1,2711741,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
47,"6/25/99",1,2720141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
68,"6/25/99",1,2720151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"6/25/99",1,2720241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
69,"6/25/99",1,2720251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
49,"6/25/99",1,2720341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"6/25/99",1,2720342,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"6/25/99",1,2720343,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"6/25/99",1,2720344,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
70,"6/25/99",1,2720351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"6/25/99",1,2720441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
71,"6/25/99",1,2720459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"6/25/99",1,2720541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"6/25/99",1,2720641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"6/25/99",1,2720741,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"6/25/99",1,2720841,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"6/25/99",1,2720941,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"6/25/99",1,2720942,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"6/25/99",1,2721041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"6/25/99",1,2721141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"6/25/99",1,2721241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
63,"6/25/99",1,2721341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
64,"6/25/99",1,2721441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"6/25/99",1,2721541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"6/25/99",1,2721641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
67,"6/25/99",1,2721741,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"7/25/99",1,2730141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"7/25/99",1,2730151,1,101,3,7,4,100
2,"7/25/99",1,2730241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"7/25/99",1,2730251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"7/25/99",1,2730341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"7/25/99",1,2730351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"7/25/99",1,2730441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"7/25/99",1,2730459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"7/25/99",1,2730641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"7/25/99",1,2730841,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"7/25/99",1,2730941,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"7/25/99",1,2731041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"7/25/99",1,2731141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"7/25/99",1,2731241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"7/25/99",1,2731341,1,101,3,12,8,60
12,"7/25/99",1,2731541,1,101,3,20,8,60
14,"7/25/99",1,2731641,1,101,3,6,8,60
14,"7/25/99",1,2731741,1,101,3,25,8,60
23,"6/09/99",1,2810141,1,101,3,25,8,50
46,"6/09/99",1,2810151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
24,"6/09/99",1,2810241,1,101,3,6,8,50
25,"6/09/99",1,2810241,4,101,3,3,8,50
47,"6/09/99",1,2810251,4,101,3,15,8,50
48,"6/09/99",1,2810252,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"6/09/99",1,2810341,1,101,3,5,8,50
27,"6/09/99",1,2810341,4,101,3,25,8,50
49,"6/09/99",1,2810351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"6/09/99",1,2810459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
28,"6/09/99",1,2810541,1,101,3,15,8,50
29,"6/09/99",1,2810541,4,101,3,10,8,50
30,"6/09/99",1,2810541,6,101,3,15,8,50
31,"6/09/99",1,2810541,7,101,3,5,8,50
33,"6/09/99",1,2810641,5,101,3,25,8,50
34,"6/09/99",1,2810641,6,101,3,20,8,50
35,"6/09/99",1,2810741,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
36,"6/09/99",1,2810841,1,101,3,5,7,50
37,"6/09/99",1,2810941,1,101,3,26,8,50
38,"6/09/99",1,2811041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"6/09/99",1,2811141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
40,"6/09/99",1,2811341,1,101,3,15,8,50
41,"6/09/99",1,2811341,3,101,3,25,8,50
42,"6/09/99",1,2811441,1,101,3,4,7,50
43,"6/09/99",1,2811441,3,101,3,20,7,50
44,"6/09/99",1,2811741,1,101,3,5,8,50
45,"6/09/99",1,2811741,3,101,3,25,8,50
253,"7/04/99",1,2820141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
273,"7/04/99",1,2820151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
254,"7/04/99",1,2820241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
274,"7/04/99",1,2820251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
274,"7/04/99",1,2820351,1,101,3,10,8,60
275,"7/04/99",1,2820351,4,101,3,15,8,40
255,"7/04/99",1,2820441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
276,"7/04/99",1,2820459,3,101,3,15,8,60
256,"7/04/99",1,2820541,3,101,3,25,8,50
257,"7/04/99",1,2820741,1,101,3,10,8,50
258,"7/04/99",1,2820841,1,101,3,25,8,70
259,"7/04/99",1,2820941,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
260,"7/04/99",1,2821041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
261,"7/04/99",1,2821141,1,101,3,5,8,60
262,"7/04/99",1,2821241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
263,"7/04/99",1,2821341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
264,"7/04/99",1,2821441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
265,"7/04/99",1,2821541,1,101,1,26,8,60
266,"7/04/99",1,2821542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
267,"7/04/99",1,2821543,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
268,"7/04/99",1,2821544,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
269,"7/04/99",1,2821641,1,101,3,20,8,50
270,"7/04/99",1,2821641,6,101,3,22,8,50
271,"7/04/99",1,2821741,1,101,3,20,8,50
84,"6/07/99",1,2830141,1,101,3,15,9,60
107,"6/07/99",1,2830151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
85,"6/07/99",1,2830241,1,101,3,28,9,60
108,"6/07/99",1,2830251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"6/07/99",1,2830252,1,101,3,15,8,60
110,"6/07/99",1,2830253,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
86,"6/07/99",1,2830341,1,101,3,5,8,60
87,"6/07/99",1,2830341,5,101,1,30,12,70
88,"6/07/99",1,2830342,1,101,3,20,9,60
89,"6/07/99",1,2830343,1,101,3,20,8,50
111,"6/07/99",1,2830351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
90,"6/07/99",1,2830441,1,101,3,28,9,60
91,"6/07/99",1,2830441,3,101,3,15,9,60
112,"6/07/99",1,2830459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"6/07/99",1,2830541,1,101,3,25,8,50
93,"6/07/99",1,2830641,1,101,3,20,9,60
94,"6/07/99",1,2830641,3,101,3,5,9,60
95,"6/07/99",1,2830741,1,101,3,15,8,60
96,"6/07/99",1,2830841,1,101,3,28,8,60
97,"6/07/99",1,2830941,1,101,3,20,8,60
98,"6/07/99",1,2831041,1,101,3,22,8,60
99,"6/07/99",1,2831141,1,101,3,10,8,60
100,"6/07/99",1,2831241,1,101,3,25,5,50
101,"6/07/99",1,2831341,1,101,3,20,8,70
102,"6/07/99",1,2831441,1,101,3,10,10,50
103,"6/07/99",1,2831442,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
104,"6/07/99",1,2831541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
105,"6/07/99",1,2831641,1,101,3,30,8,90
106,"6/07/99",1,2831741,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"6/25/99",1,2840149,1,101,3,15,8,60
26,"6/25/99",1,2840149,3,101,3,12,8,40
42,"6/25/99",1,2840159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"6/25/99",1,2840249,1,101,3,25,8,60
43,"6/25/99",1,2840259,1,101,3,10,8,50
28,"6/25/99",1,2840349,1,101,3,20,8,60
44,"6/25/99",1,2840359,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
29,"6/25/99",1,2840449,1,101,3,20,8,60
45,"6/25/99",1,2840459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"6/25/99",1,2840549,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"6/25/99",1,2840559,1,101,3,25,8,60
31,"6/25/99",1,2840649,1,101,3,25,8,60
32,"6/25/99",1,2840749,1,101,3,20,8,60
33,"6/25/99",1,2840849,1,101,3,20,8,60
34,"6/25/99",1,2840949,1,101,3,20,8,60
35,"6/25/99",1,2841049,1,101,3,28,5,50
36,"6/25/99",1,2841149,1,101,3,25,8,55
38,"6/25/99",1,2841249,1,101,3,5,8,60
37,"6/25/99",1,2841249,4,101,3,25,8,60
39,"6/25/99",1,2841349,1,101,3,20,8,60
40,"6/25/99",1,2841449,1,101,3,25,8,50
41,"6/25/99",1,2841549,1,101,3,25,8,55
200,"6/16/99",1,2910141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
220,"6/21/99",1,2910151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
201,"6/21/99",1,2910241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
221,"6/21/99",1,2910251,1,101,3,3,10,50
202,"6/21/99",1,2910341,1,101,3,9,10,50
222,"6/21/99",1,2910351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
204,"6/21/99",1,2910441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
223,"6/21/99",1,2910459,1,101,3,8,8,50
224,"6/21/99",1,2910459,3,101,3,9,8,50
225,"6/21/99",1,2910459,4,101,3,8,8,40
204,"6/21/99",1,2910541,2,101,3,25,10,50
205,"6/21/99",1,2910541,3,101,3,20,10,30
206,"6/21/99",1,2910641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
207,"6/21/99",1,2910741,1,101,3,25,10,45
208,"6/21/99",1,2910841,1,101,3,25,10,55
209,"6/21/99",1,2911041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
210,"6/21/99",1,2911141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
211,"6/21/99",1,2911241,1,101,3,20,10,50
212,"6/21/99",1,2911242,1,101,3,8,10,50
213,"6/21/99",1,2911243,1,101,3,5,10,50
214,"6/21/99",1,2911341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
215,"6/21/99",1,2911441,1,101,3,3,10,50
216,"6/21/99",1,2911541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
217,"6/21/99",1,2911641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
218,"6/21/99",1,2911741,1,101,3,25,10,55
219,"6/21/99",1,2911741,3,101,3,25,10,45
29,"5/13/99",1,2920141,2,101,3,27,9,50
30,"5/13/99",1,2920142,1,101,3,12,9,50
51,"5/13/99",1,2920151,1,101,3,9,10,50
52,"5/13/99",1,2920152,1,101,3,15,10,50
31,"5/13/99",1,2920241,4,101,3,30,12,50
32,"5/13/99",1,2920242,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"5/13/99",1,2920251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"5/13/99",1,2920341,5,101,3,25,9,50
34,"5/13/99",1,2920341,6,101,3,27,9,25
35,"5/13/99",1,2920342,1,101,3,5,10,50
36,"5/13/99",1,2920343,1,101,3,14,9,50
54,"5/13/99",1,2920351,4,101,3,15,10,50
55,"5/13/99",1,2920351,5,101,3,12,10,40
56,"5/13/99",1,2920351,6,101,3,10,10,40
37,"5/13/99",1,2920441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"5/13/99",1,2920459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
38,"5/13/99",1,2920541,1,101,3,28,10,50
39,"5/13/99",1,2920641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
40,"5/13/99",1,2920741,1,101,3,25,10,50
41,"5/13/99",1,2920841,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
42,"5/13/99",1,2920941,3,101,3,25,10,50
43,"5/13/99",1,2921041,1,101,3,28,10,50
44,"5/13/99",1,2921141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
45,"5/13/99",1,2921241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"5/13/99",1,2921341,1,101,3,5,10,50
47,"5/13/99",1,2921441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"5/13/99",1,2921442,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
49,"5/13/99",1,2921541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"5/13/99",1,2921542,1,101,3,25,9,50
41,"8/05/99",1,2930141,1,101,3,26,8,55
66,"8/05/99",1,2930151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
42,"8/05/99",1,2930241,1,101,3,10,8,55
43,"8/05/99",1,2930241,4,101,3,15,8,55
44,"8/05/99",1,2930242,1,101,3,25,8,55
67,"8/05/99",1,2930251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
45,"8/05/99",1,2930341,1,101,3,30,8,55
68,"8/05/99",1,2930351,1,101,3,12,8,55
69,"8/05/99",1,2930352,1,101,3,20,8,55
70,"8/05/99",1,2930353,1,101,3,10,10,55
46,"8/05/99",1,2930441,1,101,3,3,8,50
50,"8/05/99",1,2930441,3,101,3,4,8,50
47,"8/05/99",1,2930441,4,101,3,20,8,55
48,"8/05/99",1,2930441,5,101,3,22,8,55
49,"8/05/99",1,2930441,6,101,3,20,8,55
71,"8/05/99",1,2930459,1,101,3,26,8,55
51,"8/05/99",1,2930541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"8/05/99",1,2930641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"8/05/99",1,2930741,1,101,3,2,8,55
55,"8/05/99",1,2930741,3,101,3,15,8,55
54,"8/05/99",1,2930741,5,101,3,18,8,55
56,"8/05/99",1,2930841,1,101,3,12,8,55
57,"8/05/99",1,2930941,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"8/05/99",1,2931041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"8/05/99",1,2931141,2,101,3,24,9,55
60,"8/05/99",1,2931141,3,101,3,24,9,55
61,"8/05/99",1,2931241,1,101,3,26,8,55
62,"8/05/99",1,2931341,1,101,3,15,8,55
63,"8/05/99",1,2931441,1,101,3,25,10,55
64,"8/05/99",1,2931541,3,101,3,30,10,55
65,"8/05/99",1,2931641,1,101,3,22,10,55
1,"7/07/99",1,3010119,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"8/16/99",1,3010149,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"8/16/99",1,3010159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"8/16/99",1,3010219,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"8/16/99",1,3010249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"8/16/99",1,3010259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"8/16/99",1,3010319,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"8/16/99",1,3010349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"8/16/99",1,3010359,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"8/16/99",1,3010419,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"8/16/99",1,3010449,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"8/16/99",1,3010459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"8/16/99",1,3010519,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"8/16/99",1,3010549,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"8/16/99",1,3010619,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"8/16/99",1,3010649,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"8/16/99",1,3010719,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"8/16/99",1,3010839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"8/16/99",1,3010919,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"8/16/99",1,3011019,1,101,2,10,8,100
11,"8/16/99",1,3011019,3,101,2,8,8,50
12,"8/16/99",1,3011119,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"8/16/99",1,3020139,1,101,3,5,8,100
24,"8/18/99",1,3020139,2,101,2,5,6,50
34,"8/18/99",1,3020149,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
41,"8/18/99",1,3020159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"8/18/99",1,3020239,1,101,2,5,8,110
35,"8/18/99",1,3020249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
42,"8/18/99",1,3020259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
