"casenum","date","weight_","hhcode","pid","responid","s13_2q3","s13_2q4","s13_2q5","s13_2q6","s13_2q7","s13_2q8","s13_2q9","s13_2q10"
288,"7/06/99",1,1820241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
293,"7/06/99",1,1820251,2,2,2,1.79769313486232e+308,1,1,7,1998,10,1.79769313486232e+308
294,"7/06/99",1,1820252,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
267,"7/06/99",1,1820331,2,2,2,1.79769313486232e+308,1,1,7,1994,2,1.79769313486232e+308
289,"7/06/99",1,1820341,2,2,2,1.79769313486232e+308,1,1,8,1997,7,1.79769313486232e+308
295,"7/06/99",1,1820351,2,2,2,1.79769313486232e+308,1,1,8,1983,2,1.79769313486232e+308
268,"7/06/99",1,1820431,2,2,2,1.79769313486232e+308,1,1,8,1995,9,1.79769313486232e+308
290,"7/06/99",1,1820441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
296,"7/06/99",1,1820459,2,2,2,1.79769313486232e+308,1,1,8,1993,9,1.79769313486232e+308
269,"7/06/99",1,1820531,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1
270,"7/06/99",1,1820531,6,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
291,"7/06/99",1,1820541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
271,"7/06/99",1,1820631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
272,"7/06/99",1,1820731,3,3,2,1.79769313486232e+308,1,1,8,1985,3,1.79769313486232e+308
273,"7/06/99",1,1820732,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
274,"7/06/99",1,1820831,2,1,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
275,"7/06/99",1,1820831,3,3,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
276,"7/06/99",1,1820931,3,2,2,1.79769313486232e+308,1,1,7,1994,1,1.79769313486232e+308
277,"7/06/99",1,1821031,6,6,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
278,"7/06/99",1,1821131,3,3,1,7,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
279,"7/06/99",1,1821231,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
280,"7/06/99",1,1821231,7,7,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
281,"7/06/99",1,1821339,2,2,2,1.79769313486232e+308,1,1,8,1987,2,1.79769313486232e+308
282,"7/06/99",1,1821439,2,2,2,1.79769313486232e+308,1,1,8,1981,5,1.79769313486232e+308
283,"7/06/99",1,1821539,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
284,"7/06/99",1,1821639,2,2,2,1.79769313486232e+308,1,1,8,1991,12,1.79769313486232e+308
285,"7/06/99",1,1821739,2,2,2,1.79769313486232e+308,1,1,8,1997,2,1.79769313486232e+308
286,"7/06/99",1,1821839,2,2,2,1.79769313486232e+308,1,1,7,1996,3,1.79769313486232e+308
15,"9/11/99",1,1830131,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
40,"9/16/99",1,1830141,6,6,1,4,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1
49,"9/16/99",1,1830151,7,7,2,1.79769313486232e+308,1,1,7,1998,5,1.79769313486232e+308
16,"9/16/99",1,1830231,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
41,"9/16/99",1,1830241,2,2,2,1.79769313486232e+308,1,1,8,1982,4,1.79769313486232e+308
42,"9/16/99",1,1830241,5,2,1,4,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
43,"9/16/99",1,1830242,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
50,"9/16/99",1,1830251,3,6,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"9/16/99",1,1830251,5,6,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"9/16/99",1,1830331,2,2,2,1.79769313486232e+308,1,1,7,1995,5,1.79769313486232e+308
44,"9/16/99",1,1830341,2,2,2,1.79769313486232e+308,1,1,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"9/16/99",1,1830351,3,3,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
18,"9/16/99",1,1830431,2,2,2,1.79769313486232e+308,1,1,8,1989,4,1.79769313486232e+308
45,"9/16/99",1,1830441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"9/16/99",1,1830459,4,4,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"9/16/99",1,1830531,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"9/16/99",1,1830541,6,6,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
47,"9/16/99",1,1830542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"9/16/99",1,1830543,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"9/16/99",1,1830631,2,2,2,1.79769313486232e+308,1,1,8,1987,5,1.79769313486232e+308
21,"9/16/99",1,1830731,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"9/16/99",1,1830731,6,6,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"9/16/99",1,1830831,2,2,2,1.79769313486232e+308,1,1,8,1992,12,1.79769313486232e+308
24,"9/16/99",1,1830831,7,7,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"9/16/99",1,1830931,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"9/16/99",1,1831031,2,2,2,1.79769313486232e+308,1,1,8,1990,2,1.79769313486232e+308
27,"9/16/99",1,1831131,2,2,2,1.79769313486232e+308,1,1,8,1987,4,1.79769313486232e+308
28,"9/16/99",1,1831231,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
29,"9/16/99",1,1831339,2,2,2,1.79769313486232e+308,1,1,7,1996,7,1.79769313486232e+308
30,"9/16/99",1,1831439,2,2,2,1.79769313486232e+308,1,1,8,1993,3,1.79769313486232e+308
31,"9/16/99",1,1831539,2,2,2,1.79769313486232e+308,1,1,7,1999,2,1.79769313486232e+308
32,"9/16/99",1,1831639,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
33,"9/16/99",1,1831639,4,4,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"9/16/99",1,1831739,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
35,"9/16/99",1,1831839,7,3,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
36,"9/16/99",1,1831939,2,2,2,1.79769313486232e+308,1,1,7,1997,10,1.79769313486232e+308
37,"9/16/99",1,1832039,2,2,2,1.79769313486232e+308,1,1,8,1988,9,1.79769313486232e+308
38,"9/16/99",1,1832139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
39,"9/16/99",1,1832239,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
1,"9/15/99",1,1840139,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"9/17/99",1,1840149,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
29,"9/17/99",1,1840159,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
2,"9/17/99",1,1840239,6,3,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
24,"9/17/99",1,1840249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"9/17/99",1,1840259,2,2,2,1.79769313486232e+308,1,1,7,1999,2,1.79769313486232e+308
3,"9/17/99",1,1840339,2,2,1,8,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
25,"9/17/99",1,1840349,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"9/17/99",1,1840359,2,2,2,1.79769313486232e+308,1,1,7,1998,5,1.79769313486232e+308
4,"9/17/99",1,1840439,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"9/17/99",1,1840449,1,1,2,1.79769313486232e+308,1,1,7,1999,2,1.79769313486232e+308
32,"9/17/99",1,1840459,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"9/17/99",1,1840539,2,2,2,1.79769313486232e+308,1,1,7,1997,8,1.79769313486232e+308
27,"9/17/99",1,1840549,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
28,"9/17/99",1,1840549,5,5,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"9/17/99",1,1840559,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"9/17/99",1,1840639,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
7,"9/17/99",1,1840739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"9/17/99",1,1840839,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"9/17/99",1,1840939,2,2,2,1.79769313486232e+308,1,1,7,1999,1,1.79769313486232e+308
10,"9/17/99",1,1841039,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
11,"9/17/99",1,1841139,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"9/17/99",1,1841239,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"9/17/99",1,1841339,2,2,1,7,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"9/17/99",1,1841439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"9/17/99",1,1841539,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"9/17/99",1,1841639,2,2,2,1.79769313486232e+308,1,1,7,1998,6,1.79769313486232e+308
17,"9/17/99",1,1841739,2,1,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
18,"9/17/99",1,1841839,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
19,"9/17/99",1,1841939,2,2,2,1.79769313486232e+308,1,1,7,1999,6,1.79769313486232e+308
20,"9/17/99",1,1842039,2,2,2,1.79769313486232e+308,1,1,7,1997,4,1.79769313486232e+308
21,"9/17/99",1,1842139,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"9/17/99",1,1842139,10,10,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
43,"9/20/99",1,1910141,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
45,"9/20/99",1,1910151,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
21,"9/12/99",1,1910231,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
22,"9/20/99",1,1910232,2,2,2,1.79769313486232e+308,1,1,7,1998,5,1.79769313486232e+308
44,"9/20/99",1,1910241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"9/20/99",1,1910251,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"9/20/99",1,1910331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
24,"9/20/99",1,1910431,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"9/20/99",1,1910431,7,7,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
47,"9/20/99",1,1910441,6,6,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"9/20/99",1,1910441,7,7,2,1.79769313486232e+308,1,1,7,1998,5,1.79769313486232e+308
51,"9/20/99",1,1910459,2,2,2,1.79769313486232e+308,1,1,7,1992,9,1.79769313486232e+308
26,"9/20/99",1,1910531,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
49,"9/20/99",1,1910541,4,4,2,1.79769313486232e+308,1,1,7,1996,2,1.79769313486232e+308
27,"9/20/99",1,1910631,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"9/20/99",1,1910641,4,4,2,1.79769313486232e+308,1,1,7,1994,4,1.79769313486232e+308
28,"9/20/99",1,1910731,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
29,"9/20/99",1,1910831,6,6,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"9/20/99",1,1910931,6,1,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"9/20/99",1,1911031,6,6,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
32,"9/20/99",1,1911231,5,1,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
33,"9/20/99",1,1911231,7,1,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"9/20/99",1,1911331,2,2,2,1.79769313486232e+308,1,1,8,1991,5,1.79769313486232e+308
35,"9/20/99",1,1911431,4,4,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
36,"9/20/99",1,1911539,5,5,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
37,"9/20/99",1,1911639,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
38,"9/20/99",1,1911739,2,2,2,1.79769313486232e+308,1,1,7,1993,2,1.79769313486232e+308
39,"9/20/99",1,1911839,2,2,2,1.79769313486232e+308,1,1,7,1990,2,1.79769313486232e+308
40,"9/20/99",1,1911839,4,4,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,7
41,"9/20/99",1,1911939,2,2,2,1.79769313486232e+308,1,1,8,1990,6,1.79769313486232e+308
42,"9/20/99",1,1912039,2,2,2,1.79769313486232e+308,1,1,7,1991,2,1.79769313486232e+308
314,"7/04/99",1,1920131,4,4,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
315,"7/04/99",1,1920131,10,4,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
343,"7/04/99",1,1920141,4,4,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
348,"7/04/99",1,1920151,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
316,"7/04/99",1,1920231,5,5,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
344,"7/04/99",1,1920241,6,6,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
349,"7/04/99",1,1920251,4,3,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
317,"7/04/99",1,1920331,8,8,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
350,"7/04/99",1,1920351,2,2,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
318,"7/04/99",1,1920431,12,12,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
319,"7/04/99",1,1920431,13,13,2,1.79769313486232e+308,1,1,7,1998,12,1.79769313486232e+308
320,"7/04/99",1,1920431,14,14,2,1.79769313486232e+308,1,1,7,1998,12,1.79769313486232e+308
345,"7/04/99",1,1920441,2,1,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
351,"7/04/99",1,1920459,5,5,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
352,"7/04/99",1,1920459,6,6,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
321,"7/04/99",1,1920531,2,2,2,1.79769313486232e+308,1,1,7,1997,5,1.79769313486232e+308
346,"7/04/99",1,1920541,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,11
322,"7/04/99",1,1920631,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
347,"7/04/99",1,1920641,5,5,2,1.79769313486232e+308,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
323,"7/04/99",1,1920731,2,2,2,1.79769313486232e+308,1,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,5
324,"7/04/99",1,1920831,2,2,2,1.79769313486232e+308,1,1,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
